Dates,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,avg_USA
2019-03-18,133.8738579822417,63.65133106453947,69.30334068209693,65.18018092696828,88.91164250086916,82.6256328706706,54.847219594745816,92.32422146207992,50.97641038881768,82.93285330040051,76.89892106164001,172.1476699229445,72.37306577933236,79.95014098486041,68.82751809532607,51.09274524400534,74.7198603096462,49.264715591862384,44.346829867211866,63.225211080381136,60.78894968770028,78.15578746199361,60.67280552611154,82.76967620924586,65.05139235180712,55.89406554119389,98.30368804133137,53.717752487884795,72.54175497131855,64.63943537470456,50.97063129773749,64.57573953613209,53.02189507634488,90.8603801910136,85.44344587903761,59.04196641932148,100.57531919635107,81.98143239956862,63.68697802279329,52.258476390086614,87.02817371387755,58.183759548240864,70.90560930381203,67.40521956740321,95.36045279506088,83.73633145737884,65.45556037141766,110.52565248767557,50.44781789238038,82.47709326806269,81.59884842202453,38.61995768486892,91.40633256853388,73.87878773307652
2019-03-25,142.3980248265489,56.19739033512664,49.87870250062751,61.81361764418821,93.94034245297743,83.56083168153279,62.78691280525657,76.53381542061733,35.5183109113933,76.45337589978051,74.52222713751162,163.47910161392053,47.186396301774145,86.56729347562984,66.70269017168816,69.55019697971174,70.14457835733576,57.46352301502574,43.331574417282326,55.346965180276854,54.531826914818325,84.547305717773,69.23005617583146,74.38754630649917,63.57595789382761,49.66627656965465,77.72925545741404,54.39839286483417,67.50567581108503,64.33142360961982,68.25405235038535,50.773996434976844,56.13799715998976,85.97330132088933,76.98776263214795,53.97193125480936,58.8034958524311,103.00804840515283,64.28870772927812,36.24898351076324,71.03476122972492,49.548996948193434,80.48884609253105,56.537539724123896,88.16694841915809,60.77974370175822,60.07813996776251,161.51954164312696,64.99214866896372,82.0683379680447,74.59713939607346,37.57865308532856,92.35622927227509,71.08443190976324
2019-04-01,109.70955094006956,48.69657077932964,52.05949258827303,67.98162581900661,94.23180120614056,74.02092628740094,58.10391601289796,85.94579712522275,56.3728103537952,78.0242910313292,74.23285546363655,165.4253012600559,50.798630424869096,67.18349604744463,58.037679663085356,58.18124371856079,63.11394721599374,55.28683833258315,41.83887057489922,65.49902739541888,49.2840652451041,68.57464722238515,77.20614251889445,70.30232119865805,50.82071650338996,51.72082241175932,66.40571011834751,50.51099475071211,76.64466272408481,52.997244673603795,48.26839208291314,46.06331776910224,55.33592608791903,95.48577684344362,78.51123143983467,47.73593587560492,53.652982155696584,85.47185130442267,55.55415696011301,72.36294973793612,81.98889120985099,54.89784335430581,76.2211034936284,59.02992985416515,88.12499097965305,68.19953681398383,57.63301352797447,82.42267112100325,47.533323375477295,85.32538321578335,63.15667318245373,37.9636129980871,106.55903074118164,67.67378346663182
2019-04-08,123.41306908778247,46.202556298517855,46.67698126485928,61.56980319310978,91.32382932152063,79.91884969894299,49.837105005230754,85.49126010768383,46.30077569749692,79.98539288589085,74.19358970676195,162.74979881738147,48.543379304952296,71.96768051422083,60.24044990928746,46.19129687730554,58.34769377727103,39.67358600633569,53.08896079291084,74.64299756319043,45.932631755591345,86.89526658793459,61.1146716717739,62.52445679526621,64.38667123822604,47.189778605020884,64.86786328586197,53.81297688355976,64.53709933537861,59.562486241875106,67.77695023774416,57.904207627394925,58.405644642029074,96.32213318360071,79.68966802517522,42.353540454264156,50.588310622617136,82.53495100375426,58.58929125157008,40.74302071202709,68.43687023217099,52.316722929158345,56.55568072439063,65.24347939473688,86.13807695078363,66.9488285396243,64.55829265914846,170.23998228747982,93.1814057890395,87.37624085714037,59.86282106433544,42.301404377760285,60.52699902590074,68.29768831741485
2019-04-15,113.96186084250486,48.716207948351745,44.82241933830305,57.731088538186,88.65481546983942,79.86345449212452,48.81237617434198,92.33600264356977,40.08075196386708,79.3175654529652,74.4259432503757,127.87368786458336,50.44829536150115,73.04443402333287,61.49694825050271,43.60176421037302,69.05190954303775,45.428271603054284,56.598847411131715,60.067658509313134,50.031136650473215,61.07391229657307,51.327921071168454,67.84086798941316,49.59427372173035,49.73164018631136,72.22934326466043,54.98624359790507,81.65860517168255,58.44452316407714,49.53271520737717,58.146952841232526,54.518140554522226,89.78575324201404,82.64611638736626,43.50008356139598,50.29057850340546,74.93195706058748,57.22291351428883,46.89291840663352,72.64991968467949,52.96442592126035,73.23847233685007,57.13794709966094,89.84924797057795,74.40837249246046,59.354763354240205,93.46886113458064,54.29458421442605,79.18540024378339,58.16727733635357,41.56946810986837,84.83874072198981,65.12921471518507
2019-04-22,195.28416104475173,44.04302111063679,52.57829856829918,64.36060709992532,83.9195894437031,74.14361699527456,44.68740791640355,89.21774539805945,52.64047822452238,83.87529778623771,74.03344006648854,162.3686454445266,53.13892229557406,62.0130724444406,56.63406963218181,41.71145780521635,66.89031263451713,40.16131948183261,47.93315303023359,59.70220866031674,55.768626499626315,56.1731999580126,59.47948081459438,60.27668984816392,50.65530619435692,53.29988482138526,70.37032659513437,54.05489504440307,51.25488919702432,58.71981535036965,83.3831208947429,63.251895062496914,68.45444025009179,93.42891987254136,82.38536298296539,48.50295404053921,49.745520271161524,75.38227914220398,55.97691305892378,71.78842089874742,35.72709753512447,50.95837542496521,79.08025932210644,59.22292973346709,85.82280991495753,56.68247284283974,57.07289467372003,185.06715764096836,67.44538149968692,82.22127199774825,63.24919442525722,40.26381900311613,75.56108737563909,68.86914183528724
2019-04-29,140.11899285096106,54.528662936147526,58.069464527236434,69.09091188518083,83.23608292781773,73.57206520878775,52.15760302498808,80.01667366824475,50.40891408962336,85.33852550920524,66.59258092366179,162.54797334490362,47.534999906607425,57.79454908910333,56.61816735518124,42.82375537034237,67.56787349489123,36.100184616754106,45.27054164263807,69.82754360028201,45.785722147021936,71.63761933163381,58.299782084793435,68.66901393354982,49.812815861909826,51.99385450186228,78.03895346624606,52.237157064407064,60.37919431592032,61.83951645686907,56.27781020056806,55.772298353707846,63.15959613167222,93.09130894422822,78.0836851364792,45.68958081224954,45.071176990202254,68.30780852102119,57.2025145244798,42.91702415651625,64.47533251060548,49.15603239049365,79.06581696372729,59.66459362948357,80.04008378075919,71.66634724847508,56.519630951873424,86.9078684258807,81.57288620999762,85.67971129039582,53.20251290817674,55.56601999026122,65.92033699570547,65.90414475856097
2019-05-06,116.24529293317585,51.39660296138352,56.295050447878936,65.37089270047916,88.65057613793327,79.72678812407906,47.55046569623748,85.55574326217469,48.44262710868153,86.59217794777142,72.59442707503192,187.19762123824057,53.34626942499307,70.96012062781486,56.67301972538308,47.5681056165125,59.40800572332163,43.121987542806025,43.53504482115819,62.463816370589456,50.2937234074862,55.44386348805386,59.732746696646956,67.67460438960829,58.18520090155892,52.54569489053535,105.01894658684452,56.81707572454653,61.70064917139759,53.455809903884656,63.67546334969409,54.5234633105741,67.9591546867889,101.15197581272272,75.28727126456683,49.051880710604216,58.03426808647274,77.42775780746189,60.41225487980764,35.935166181004966,51.04351163026265,51.719799895639255,70.44259056143811,58.932516344075786,81.59129675715128,78.40850795052144,57.73405905050495,199.0036067165149,83.32086058830527,85.18948450053009,57.05968954782384,47.931034729933465,60.476973414148226,69.24293468722182
2019-05-13,112.54267888662964,52.00029176121626,51.21645996784869,71.53092834281583,89.0354347629752,89.97294933353542,54.439324532650424,80.58479560081649,47.480847705071795,88.02504008033209,70.19898541183677,164.9651599969976,55.719274608066904,69.8131425825907,55.975802122115205,48.10918108445619,67.29612386945703,55.120950202729894,52.8506585347451,63.97969026507515,53.39985157952899,49.35254909026761,60.20854945397549,62.091700540440605,52.38851141704286,56.401997226939756,72.10796380094428,53.3683852121711,67.96585474909993,61.31941018415789,46.879912815877006,57.521303366716715,76.24231426212533,96.28447534073831,78.50674504859536,50.28170899388825,52.97138593568665,78.08003973398012,62.47334354128906,73.87462087691124,77.8150355888717,49.692006920407394,64.77135962592337,61.85838230782497,76.46970658005074,85.47832788308068,62.051236068207366,243.26192379136558,77.49248178045859,90.5181111650508,60.83669350787798,44.744731158495426,59.71055523698616,70.89205461201773
2019-05-20,132.25471276645598,55.52500958476527,59.65389577091029,72.57585423445259,90.21439010749886,85.72536314339435,58.33846729622832,79.14644466033046,47.70211808545931,88.54939920733698,75.10702744644665,186.84797789423214,59.88392207236353,74.30651663586745,63.69668592095285,48.05600677863093,83.65149080394747,59.007674491187665,57.205607230324354,68.46947899372869,52.421659461041095,56.97705214159657,61.502886352215874,70.36241540862581,65.0767372634011,58.73365069493134,76.86621766445946,59.967840043319576,69.96231467244286,65.69465921885374,34.96051967561745,55.52282154980561,77.50639209442595,96.89238011341116,81.26174869679829,51.72261594554686,62.09505495185732,81.50201126542811,63.61537146202328,39.024279748734756,67.51912592579437,55.814843669693964,103.42190564978505,64.95251001953541,90.5678916628485,83.63663580359086,63.910218865150696,96.69894834580194,72.83470782496339,86.1143125370515,63.43316724951206,52.46839155525053,73.16687703739609,71.73823033387595
2019-05-27,169.44772588502883,53.1859153922095,55.70820076100386,77.31092896791657,89.28926394543943,85.58052645180175,45.867598723319986,100.04535420748768,38.594734651816616,85.42746989297426,84.10120606599962,180.58361289273373,55.947316615979226,86.42177995350588,60.207296224376364,54.109497218627034,80.31731468061538,47.33275631036832,56.03059601339552,60.142419516955954,49.78922362165617,61.71959342976146,59.73773629579728,71.74588881380414,58.7726625089625,54.81456237197085,71.31081348145467,58.302198155110254,80.14904880201063,65.65070223451931,46.727493386810494,53.04167573489225,66.16654493202182,92.23462367002584,83.46817823633508,52.00702253700186,61.19429673578321,79.94244868478332,63.919062921176064,29.436381489159192,50.52767108798659,49.83199022953775,77.45819119272268,63.90216831278427,91.49198165501006,81.02601786660881,59.947362332176816,105.43605035079071,50.92321297928643,82.56691554478334,60.48163950576559,44.659869310858795,61.03790918759815,69.90703116925474
2019-06-03,105.29588477247783,50.81683067730485,60.816236267284296,73.21309191591456,89.34033126130898,80.24565728486805,46.63023894447457,74.97525630109408,37.08219863811276,83.36288447437566,78.49425633252089,154.88833718288868,58.2227358795919,72.5446213105678,56.353752552420595,50.883291835633784,77.35060442036605,49.60826306187146,52.81361590979784,60.146283256737874,47.46620478020393,61.1303500463352,59.11799578681793,70.17405053697273,62.10071550940137,54.687673122171965,75.84246545498081,51.75474166398641,69.95088768756082,67.5939476655764,46.00953733191812,54.03532639894196,71.9496153055304,95.35343304664923,77.89259704219145,51.75408737532385,60.63800283961975,66.63638878776148,59.70094976393285,50.833560053947544,58.1638166453436,50.015304238710364,87.19431334048346,61.989053081969566,87.80226198840252,76.42747991005923,58.51231622686464,40.15484738603638,52.348341141749096,79.29895702567471,53.3161115708685,62.738991220433185,58.57262478915123,65.92908152915439
2019-06-10,106.57357639752405,56.32933110449074,57.53144135849762,76.81774273325256,90.81854716266596,83.11468405530681,56.53651052372147,94.76110367826742,43.660391503820065,89.22009371614706,74.96985278127056,170.9669856145729,59.89536751362103,88.14150112087108,60.70196775176914,56.0453016036703,76.02409292096833,54.509859184705,54.943235559869116,62.000151851807864,50.7782891049098,63.476614426744966,57.000400278167746,68.32428262195761,60.96131287040998,57.423813285853946,53.89023222603876,58.80365207531155,77.62043877006509,69.1518617457352,45.74319062929845,55.4588198041305,76.9313532485991,84.54089227433138,77.70994234346007,50.914271436401776,64.7991448016113,89.12283937434925,63.1641360798155,54.29498619233213,54.19312608181188,55.52295841616254,65.13059426505927,60.27889834677378,94.17003936727114,81.84762823587249,62.12242514006064,32.03744491745975,58.839725631337004,85.63554460444959,57.876859197320115,62.05045532651496,82.05476220637296,68.78174855590207
2019-06-17,137.83572900033604,60.324263452920505,58.87908562761506,77.36371128412031,93.35583412130845,84.17085326469814,51.233785501252136,85.47661962783106,59.815658340801775,91.23052446007358,85.1523632384051,171.29403721494947,52.876513939782654,100.70020709442647,58.8367460922871,58.692430000757454,80.05432297630637,59.97146163177835,56.936686350068065,67.00693366473945,55.14695602957961,64.56663589986479,62.5486919169029,68.79354874018905,59.26245863185009,54.564837357907884,71.33313581344494,58.11868133628096,56.97559607836442,65.97121770773063,66.14519967040121,50.004696799117966,73.5139342580004,93.34368336406034,71.04404196397833,56.99416230152065,63.916253024062364,83.6056882280832,64.52630001288449,55.443408101059816,45.198744296735605,56.08167611217372,68.44481122373764,66.20076082153528,88.95928966111566,91.13068208776524,63.57710943767179,195.2577123997725,76.7886925948938,83.56455001476712,71.76080824737966,50.52566196005978,77.22343532621147,73.99510996799171
2019-06-24,135.59470818012213,57.71881932972723,69.44676008132771,73.30142273667195,90.3795424879592,77.01722212444163,44.74788300681188,86.29581814566583,54.879525117917254,89.7049962917375,76.34761883390647,157.08906391736858,52.68973004770072,82.93718081660435,59.96218602162107,53.49956602087598,82.99828148714226,58.33332334143189,50.419220418210145,60.946178713364276,55.198203678655396,70.45573905056175,64.71205242441279,69.2763605032701,56.22655105964369,63.167027097947035,68.43703122375227,60.75643607567599,73.2701173078842,69.67323910759696,60.79467233614479,54.38725336637071,68.42858460581074,88.87879473833887,73.45012073194108,50.52730405299106,62.76449376810026,82.98411771466239,62.74925967808111,47.211657945566685,69.31598054577896,55.38588238753282,93.80768388635641,68.67815064663512,95.21115205566082,84.83361091117364,62.84265065807356,97.20581997377724,56.79469222457181,83.4171101113434,58.94250016499571,59.32172548775002,71.7430408509625,71.2293974243892
2019-07-01,143.43612516346388,57.36721519346278,61.63899285043446,73.50146923762556,83.19608047084263,85.07747423587548,48.36997870362996,86.8251338098603,47.39781721942193,84.53672741833304,77.8044044942713,152.4507317870224,64.81213626092335,84.52037870985328,60.042675495989094,58.612167969541204,75.4860041500023,62.633807143365495,52.17369581205797,59.938819408083255,52.1471609478056,42.651601588055904,63.42143600555568,61.962076195382096,61.902614514477165,59.49803065468295,56.978563674256414,62.8732954283746,78.70932374051444,63.575943178542936,49.79507220472313,55.530980068634356,68.6912296888748,91.81570362971071,73.68468048390174,54.62770126851618,73.13821681220081,65.88181256250871,59.780856123498104,37.09261987676877,66.04300481641697,61.69802125704877,77.0039947623703,72.16444738360687,96.81038902859072,74.25102313992677,63.34473435142253,114.34639611124572,40.63104915012652,81.03768811129463,58.45899429006868,63.49788199529989,81.57734049837374,69.89520224673278
2019-07-08,156.1075089939624,56.5476076059994,58.643645491681994,75.46972795232965,87.98649161177147,82.30735739109087,45.77200273218379,81.01141770909939,54.718621175520326,87.86183833761669,76.148444528692,167.64595514479842,51.79299568779477,87.53446350048884,62.35501986903592,53.068683445295356,77.18295738175608,62.09487602169463,49.07659588595077,59.15115345919816,59.71581747854784,65.46213316656214,64.9231135964524,74.49022792933883,60.94683864899535,51.81659564229226,85.03666228131998,64.90234885855182,88.46798892661789,67.0100966662735,43.695110394775845,61.45623049592979,71.63624530844895,99.08279167857515,75.96692251876513,59.72370924482654,63.72057188009463,81.55318053804396,61.37403393674931,37.08176842304762,52.17846329036957,57.13837762036353,82.9578282387256,65.67885756509239,97.14327922145495,79.95853804248456,66.05360226634006,206.97843650087208,64.46991700053177,75.47118226980736,60.64910975087498,57.3231411256044,117.22757738372792,74.59939739276263
2019-07-15,157.97282617255524,58.804593608507936,47.723149343190705,71.3891034029085,85.85338997965356,78.88560801857818,49.532121525450584,78.35074085990024,49.44912157031632,85.00560986669045,75.14085042518558,147.26725387034432,61.9257715988179,90.48860854939932,64.49949515487693,53.374127809823996,81.19971142922725,53.74853505133254,54.28856267949453,61.6642670010385,55.720870965574534,53.70964662138058,64.43789598376043,69.80847720817624,67.19910512228475,60.25856055885932,65.3942144720313,60.06755669930885,76.41533405292384,73.77023662144259,52.86157569046726,55.74832489122803,66.44397288240293,87.74369488452624,76.68302534364916,55.64864256868483,65.47917323757011,67.63500428599384,60.491041352398454,44.02202750528257,56.575831689332546,53.38688799108539,87.29628791273674,67.83875480243795,91.78710900810194,81.77027470596225,64.4531188180494,58.57599586811994,55.90427575979979,91.74566920848841,59.395119670705405,66.06389444288914,91.33291737159264,70.04203709650075
2019-07-22,156.2857776892988,55.00904994769761,69.7324997530047,68.70437487894475,88.88363091577018,85.09265559676015,46.657681229735324,96.9961745900068,48.17345831451,87.5166549432044,74.10145554787742,160.86711324585008,61.47978312267947,87.61822791877267,61.39521686056607,55.07048729234406,79.99186389103991,61.41821326672849,55.302223207140806,62.67443613260164,55.67931911654159,57.53477272316396,62.14629954717982,64.23347715705306,65.97693576589914,59.70751862928577,78.64766197258963,65.41713878906363,81.64734951260004,68.68226117051482,61.599589707824315,57.21486663228357,71.45386180146835,88.91906368708084,75.39795957033333,54.32093601507244,60.53730885589975,75.74864128467614,58.82211891557636,41.665134286317254,59.94285470920347,63.31433511143942,58.96909114976233,65.42822558639149,77.67557951521972,85.29191876306001,65.03242356431862,46.22171211234204,46.91516307503394,84.33779176073573,59.45992348054733,61.4113349889815,80.05831585581404,70.23362005958127
2019-07-29,153.26850525182437,52.78066245457896,53.70979901009291,64.65131350702961,92.31986078370248,83.29375063629584,46.217858120903045,88.07931391317051,42.185813057396814,83.82485614354998,73.05039591542875,114.97092183409592,59.24845991463968,90.25089119335216,63.35516741921611,56.13730718063866,74.1737825787533,55.74642066795303,54.643150829798394,64.1611106103785,55.20742614462085,65.4860726052623,59.743575511034024,66.8683501243974,69.64089783569669,55.64931260615076,66.29202598686369,58.50162722300772,71.9891809735787,74.08182449356805,61.58037800533599,54.0383490518681,75.66294782164324,100.97083040472408,76.1583443610677,51.74565758065393,64.97957309377858,85.0733968067408,58.09126634351134,46.39312598648275,67.28933870706251,52.129332878352834,74.9594806575372,59.3244733845111,75.45463482713818,67.1576212608274,70.07414436676042,81.52549224315783,54.666525604747065,87.01227426398226,63.26661857096953,62.39495409816376,88.94125503871098,69.59282358273033
2019-08-05,114.79989011111904,54.75471718426682,57.81689016874225,68.97549527595177,89.68216163453233,78.59754848705414,58.233550258904934,92.58089635277169,52.45326092201625,83.19716680989791,69.03485995594419,133.52688515505622,60.22399959711052,76.88575710526806,56.80275130974863,52.900715015150105,86.735763583512,56.18083918851514,52.058278076311616,60.74566772359145,53.441656288417406,64.22676156788586,62.103995135744064,63.37661403160536,68.06936691930329,47.056507421130384,84.76049268060042,62.696775934065215,80.45982972172658,56.421423456700296,59.07207095459479,60.93808165534466,65.32799788019807,96.89467445607022,75.87997609352331,49.85228590506676,56.158329604295766,84.272897482562,63.073726124663544,41.09153777454858,37.161432163041745,57.70023895332707,80.88631090859033,60.31459417465913,73.63752998435783,75.852313229447,66.27429541603307,84.090330350838,90.02689169132759,84.04083846617894,60.565627160332205,49.64991635865118,56.40835843347504,68.45227872252397
2019-08-12,149.25065920874354,47.45290192981754,50.84899145899454,73.04967929419729,87.29779317382858,71.19047267718263,51.88328757543633,93.05882598012613,39.83727889208392,81.17938420371999,67.18782665638349,160.28001880669495,43.16649574769833,95.99771361500626,57.20453529205445,46.94780061425872,72.51269794266031,48.70239481535757,51.1755761586635,64.23721049964391,56.102950392210175,65.19484889606133,60.93687986131589,62.79703731316471,58.293635101559104,60.29092718339014,45.23866672889151,56.97502103327138,64.85926706791668,48.403473447552116,52.717572475898244,57.241351265293595,69.9460345408894,84.00887431728034,76.58964681531293,49.73001692205623,53.87719750191316,76.73146993692859,60.474911333402794,40.09179829782011,56.808262112788285,57.24172025760129,83.28632035198201,56.79818240382564,70.86992740585377,71.98912512381807,62.96395209641883,201.52121812660405,51.628763036682,77.19668980815993,65.39139520503582,50.05632167718791,92.23848273364355,68.8859148172506
2019-08-19,146.6071527216879,44.749835975428695,41.943786459472896,63.05283811606207,83.28162391328603,79.43423797301006,48.58414760524777,93.10927177223991,41.90137209643344,79.33422273270924,63.45461790387253,144.18834761246123,41.97976331164887,83.90407559625916,57.10757340903113,39.35958969715402,61.155666934973624,42.08732542010435,44.76814302248342,68.20102315423394,49.92569627519556,86.65554190470259,63.04585299080689,64.20904074158611,48.35288556728883,51.97806549060845,67.45195296907447,47.65597418221016,65.15921151481669,50.903749396310474,53.75839778056094,60.58602838930578,56.689753654217995,83.49238444262252,78.76132420948795,46.70904423610831,50.77493557619346,79.38513695832789,63.64466895213848,26.753355858376214,45.06731266305525,52.461186476371935,52.624863743559644,50.57507008070032,63.70720058132615,72.61713042354134,61.52571568958354,171.93273868083122,57.308374516101416,82.44185636999799,58.40499214053382,53.40081413094229,96.2003234473008,65.70500368795446
2019-08-26,133.71715172073934,55.60413718276826,46.02983795477982,60.17637719131842,80.95662273840533,76.5922012801207,49.93028598546502,82.4065119739895,36.87390639033765,77.13997746819558,65.95155085165472,165.13739326490068,44.00524730828507,90.16176763344515,59.11385482717413,43.053041782097246,64.8134856942948,41.374689431545505,44.38044417158152,67.70201130169521,46.55932230361989,66.57552455917855,53.51418301726114,64.73686767965418,54.371961141613795,46.69077903045736,93.05889244507452,49.315300973049716,67.79646600666446,52.865367764656995,40.27455071880257,60.042707562516355,60.41990731982096,84.88586425075705,74.47360748158624,45.12068330871089,55.28517298990967,77.3648344107162,55.48641048944643,35.658018622156725,55.08558950058541,56.594651519002,69.58355137355815,59.107837735177135,62.69373641558372,64.28714227129105,58.238329779137935,81.68798700398115,71.4179497094625,84.63968367608182,62.97349657478127,38.578445099205396,100.46837484650752,64.81082441005287
2019-09-02,101.76487277824238,45.338395536883475,65.10576161520704,64.82584424323288,80.88516554782515,77.01231637656656,37.12362894198765,84.76516058441531,45.55380248745761,76.68959351999635,66.60209562591223,144.7848372005382,47.076640367789715,65.59422711779719,52.12593571521117,38.064796435784714,57.635045896769114,42.7898617120617,46.15806390063281,53.987794273220175,42.05176362262146,60.730195562553575,51.04765999742585,59.121195647024145,51.40971865090024,58.32163481282411,82.04649791859319,48.256243320502456,68.32110850511017,46.97313382390757,32.332620508237426,53.457929734693316,55.782239647935384,86.9030162644725,70.52649019430577,43.51413643836641,54.1507605572077,87.97919337795778,55.11005951931828,37.03616947649051,43.174704816823436,45.50000466130509,77.41629813457146,59.87182202096454,61.542047917950455,62.88699380586375,56.773251212990886,70.21412252057318,43.274262552292214,80.07011826524355,51.51510911846736,49.22252655231861,62.86755398906065,60.43932873634726
2019-09-09,136.99539370474506,49.78230816845169,51.84311156116554,68.88272260924116,86.0929183748888,70.60138968285419,47.72566152950347,77.2377585582402,38.053667345956036,83.67235844420523,65.00709515635432,166.32669960133975,41.009590067234065,77.13705484167127,50.08933893498032,39.16446052099406,71.95792583345191,44.17658654559333,43.41610492964914,51.029196880149144,43.77122524018549,80.93744633369057,54.60942239611829,61.05557098516074,50.60327643285965,45.034190753440015,85.68074649485591,51.74403716244662,48.76360182476344,55.23308441712549,64.80965509980216,58.48159274455527,68.91748745300993,90.44723717180986,69.88799683057033,39.473503162070365,53.199211781397246,89.56793514723749,52.904740493382604,39.772666951819566,39.442005896089604,41.64943670472446,56.56497787233035,59.03824882485311,62.20841970095196,79.58333183718297,47.964956023760784,115.06828648471779,60.58729105697205,79.79164898108624,55.63785765044734,41.0748109850412,59.24645115224471,63.45195651579947
2019-09-16,127.21539803656994,45.810073034728354,54.96493449453322,60.481326129665455,80.17119763897728,72.46812167971997,45.35302261876889,79.21065457595573,37.16336343094265,79.93735075349478,63.888275124593534,140.3789293429725,45.79944675394211,74.99386780812611,53.46779841746724,40.195860678095634,61.73403259747432,45.208891629468525,44.56184116055681,51.761472620003204,45.97606517409003,82.68733906587474,55.210762926594064,63.18735436543831,53.10708338411763,42.479085999092774,73.60633333746671,52.48206237547315,36.765269634274794,56.241697021833026,50.331669347106526,47.89928183204422,57.3858513283085,83.01708173164691,66.07138913109638,43.411297331018,56.20770790793736,72.36947797288333,51.97518946953576,27.93405927428975,48.88428257906788,50.130141853933026,66.03905657384213,58.06460339668471,58.045199331292594,60.31011028119031,53.79472264314504,47.13782542756216,75.52065369088328,89.57143497275793,58.230354994910385,36.31540838098693,68.85750158353245,60.26440024237673
2019-09-23,83.57597286045284,41.408090081446204,49.24800899629381,63.07694623708582,80.50388978894333,74.39044396449091,48.96704901621258,78.07512893874437,46.3968565047005,79.71721299369018,64.12346108744839,139.26579312614678,45.767461856520974,71.36829523964154,51.113556045716074,42.372038418608405,64.82905209784863,47.702967327763346,48.51953807559091,56.597901738620116,40.256170620968064,69.58562471114965,56.06316450114635,68.64783627217335,49.414379144480456,52.15037685175606,53.060120186146754,46.638525177498295,72.49749378809464,54.140727035460216,52.614371396480685,48.77184434985246,66.85347283680674,88.33312691386124,65.72654971661726,47.377844148465634,47.0700208189307,81.60199122672702,52.5852753158215,26.943640733051527,43.0338507170915,46.71177107229786,74.30735065380905,50.829865292371466,62.46232642888242,77.18564240461221,52.39684365441117,55.367140912823714,46.70994592006841,90.22843724016128,49.55049038995817,37.09380737617964,57.83133261309164,59.64266084560778
2019-09-30,188.59802186389285,42.663110498775566,48.97042439773397,66.75126743018103,78.4188910410485,79.04435365156294,45.27036164509105,66.91989968552154,59.3920981518329,76.68616243446054,62.96793160925351,122.44307375823035,49.73459672154081,79.5018661126233,54.622383906302204,46.26133021932814,60.18136676746962,46.23935354369425,41.92414220041182,58.00526380215186,39.405834397041296,70.39108536903616,50.18738810195487,60.829838424864604,53.42022995833933,42.35822723620733,65.31390921531519,51.18767894992943,73.06648027655747,50.461818515389005,50.952378989662456,48.848431957733794,60.98700345594353,74.48121287649549,64.31043716442407,42.67288615664589,52.65570982719366,74.71699006006487,52.137725675902345,53.02916507085326,31.41494554611195,46.62586210895986,65.05732927409794,59.22918978329069,61.54749592326955,66.3335076864433,56.01853109675715,199.51448126170555,37.86258003796893,82.33768418363492,54.54985168004188,39.14772483696756,77.1312006073808,63.826051229194164
2019-10-07,112.84593012202451,53.20445263884772,49.057632010283726,69.72257824004815,75.35517360782902,81.89543205306717,38.684704498492735,71.6368629798598,31.39546119027377,76.17382043116412,63.169975785830104,138.0141050804102,49.358444094073235,68.48363018459958,53.69962328772922,50.59340855452387,66.63423142563526,56.65114989499196,46.01447884778662,57.80034418079027,44.35317297575634,56.8976665010619,55.12143405602974,58.02568017497086,52.458928535006784,49.175214744968436,91.26783958332771,53.501036478170434,68.65423679126512,56.83700057951814,37.862311036349354,50.23660678955346,60.532600944802496,80.09250197831652,69.23211784087518,41.18601747408515,55.13065951260303,66.82646127399856,55.11075927088933,36.48796842761454,50.85484771089981,46.22370202781235,71.448650734577,67.33390193585487,62.64883955769725,65.8244684586322,54.103507559208204,59.17798305387797,63.72753222168726,76.46818600414014,50.109701061494185,39.706804126650184,52.27152163048235,60.552477361517695
2019-10-14,116.76623089775002,47.185452065686995,51.03285786627065,61.02971670100519,76.45064184287273,80.20161143919306,38.34959382243511,71.48765065828245,48.78212089557789,77.6815581319712,64.42306113715519,155.26803100531097,49.45258119148093,76.60683993137755,54.69633149789394,53.72579772730829,59.95966324148676,49.3571816497567,50.90648329508874,65.23697259942222,46.60475845479033,55.611125778442876,52.70213001481932,71.07941877474438,53.076632877184544,43.07646174307504,75.08984399654624,56.82100000366154,57.77425876644987,60.93063282202834,61.14649089235819,47.75447469470984,67.79963247685518,82.77574892007462,68.66348574360622,42.332770560780354,56.321213657343904,79.66697355186487,56.35022766302368,40.11437797020275,41.33446044972012,44.30458457988825,62.172347776071604,56.10106211280921,62.35503349667449,76.61123839548691,63.690819837106226,2.072734348883379,62.344196868413206,81.37376554895742,47.979751884986385,44.75527045563777,75.2118944634488,61.21885277694288
