location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Oakland,86.71173269421607,43.54904422006952,49.78%,77.87%,78.03%,10838,2389520
Minneapolis,68.68386659496493,37.708407592733124,45.10%,74.17%,73.30%,12541,2330638
Tulsa,50.14179258656696,34.97027093040597,30.26%,64.10%,62.40%,5643,1050225
Arlington,56.079662321191734,34.81333158857769,37.92%,69.09%,68.94%,15460,2834114
Tampa,71.1245968978038,44.81043401777952,37.00%,66.06%,65.00%,11516,1966925
New Orleans,56.44711227824887,41.45353864707511,26.56%,57.54%,57.18%,19004,4939382
Wichita,39.236391887414726,28.256770814423174,27.98%,58.82%,56.14%,6019,866430
Cleveland,53.3399996979619,41.88793161787552,21.47%,51.46%,49.95%,10595,2387897
Bakersfield,39.31202155927079,34.61452832341961,11.95%,53.80%,53.77%,6184,1080834
Aurora,42.30899016450328,21.4479592126836,49.31%,72.31%,72.93%,785,75411
Anaheim,65.4189930325378,43.05719287177391,34.18%,59.01%,59.08%,9057,1124334
Honolulu,139.7393860365181,97.79302531054526,30.02%,73.15%,69.47%,12997,1336146
Santa Ana,46.14957440977021,27.522011965004186,40.36%,59.95%,59.59%,3241,502653
Riverside,45.055451566004464,38.08623418441869,15.47%,58.51%,59.25%,6555,985237
Corpus Christi,48.75828377788123,40.39630732667831,17.15%,47.71%,48.66%,5713,884552
Lexington,41.99713702492668,27.75836872520636,33.90%,54.42%,53.56%,1323,183408
Stockton,41.53951275342983,34.53931009169689,16.85%,52.91%,54.04%,3872,717680
Henderson,72.22319121928652,51.14001628441576,29.19%,63.28%,63.96%,5918,1307933
St Paul,55.83988261428987,29.5992451150103,46.99%,78.77%,76.04%,4704,869716
St Louis,55.05927193791835,34.4077482512494,37.51%,72.81%,72.17%,7915,1508992
Cincinnati,55.2017172291667,30.597942949180236,44.57%,63.66%,63.19%,7635,1269092
Pittsburgh,53.98995512732239,33.951048661343286,37.12%,74.85%,72.51%,9869,1937249
Greensboro,36.65526094333086,31.84489944263959,13.12%,50.67%,51.36%,7747,2039343
Anchorage,111.27273021918761,67.26934772985909,39.55%,76.91%,75.56%,3900,767281
Plano,60.36950869390975,38.638448604874675,36.00%,70.57%,69.68%,4734,917283
Lincoln,54.22943900432578,36.25691159304275,33.14%,60.50%,62.18%,6237,734208
Orlando,92.75114934191518,67.09436500743907,27.66%,57.56%,55.73%,15131,2369026
Irvine,78.52393533940446,48.62015916777625,38.08%,75.82%,74.78%,4946,829220
Newark,53.4713094038511,34.061452353688935,36.30%,58.10%,58.15%,6858,1280965
Toledo,39.606118575566185,31.132113063285097,21.40%,60.73%,61.47%,4159,778925
Durham,50.686121685792784,34.859416259896186,31.22%,60.22%,61.56%,6302,1517727
Chula Vista,55.77867977304677,37.75514539519329,32.31%,74.01%,73.61%,3270,501124
Fort Wayne,43.15472213167955,32.37491571998078,24.98%,53.82%,47.86%,3753,554697
Jersey City,58.844497650132084,33.61817056182393,42.87%,74.03%,73.83%,5135,952380
St Petersburg,65.78697484395303,40.849210721174224,37.91%,67.58%,65.67%,4525,993207
Laredo,37.89253299390744,32.662122982932615,13.80%,51.01%,49.53%,2466,357709
Madison,44.38931341398054,30.345603782708753,31.64%,59.30%,54.91%,1023,108120
Chandler,59.778104401453255,41.95127397019834,29.82%,65.40%,67.06%,3845,597094
Buffalo,43.27804530207663,30.653201174173493,29.17%,61.52%,62.35%,5722,1198698
Lubbock,52.96276113487936,43.934694215818574,17.05%,46.15%,46.98%,6578,878371
Scottsdale,87.68467199596898,56.241636459044656,35.86%,67.79%,66.87%,5201,745560
Reno,57.978081673188186,37.75723957340194,34.88%,70.10%,70.81%,5304,852618
Glendale,52.838442691709126,27.602354461968474,47.76%,82.77%,78.33%,279,48612
Gilbert,64.36667688981919,40.018383949074845,37.83%,64.34%,62.16%,4248,584315
Winston-Salem,38.43250738845031,34.18825932516277,11.04%,53.61%,53.34%,4041,748089
North Las Vegas,46.349401724272624,39.76627303362861,14.20%,54.32%,54.92%,3335,610651
Norfolk,44.76396257953407,37.580176733926,16.05%,54.74%,54.20%,5756,1481521
Chesapeake,41.87258546336195,32.340726399483366,22.76%,56.85%,54.87%,2510,548926
Garland,36.13527868613506,32.232012650483114,10.80%,50.91%,49.05%,3629,686365
Irving,56.12520735900383,41.69117363372674,25.72%,62.49%,60.18%,4465,799129
Hialeah,34.21911032725757,32.1456200809143,6.06%,57.77%,55.06%,2099,313383
Fremont,77.72446884443337,46.91097268159434,39.64%,79.92%,79.68%,3286,554326
Boise,67.1778465735492,38.932334309758645,42.05%,68.13%,69.15%,3456,583702
Richmond,53.03544832873692,41.37817042580596,21.98%,61.17%,59.72%,9695,1995654
Baton Rouge,42.29722061291489,34.83689829679281,17.64%,41.18%,41.39%,8256,2698679
Spokane,59.7022635462818,41.591357114542966,30.34%,62.72%,59.11%,2636,441176
