location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Cincinnati,53.480463687572,33.3197574939476,37.70%,58.46%,59.69%,7347,1289480
Pittsburgh,52.6958405829825,36.38135827976228,30.96%,68.26%,65.71%,9482,2030691
Greensboro,36.506144909707615,33.23508774754232,8.96%,47.18%,46.93%,7474,1998677
Anchorage,112.8942181459916,75.03238070861275,33.54%,75.04%,73.25%,3706,760704
Plano,60.73249544508745,41.95178397039309,30.92%,65.90%,65.88%,4482,891133
Lincoln,53.31474910020352,38.1209944930519,28.50%,56.57%,59.14%,5912,734878
Orlando,92.50221938738525,70.47385299895028,23.81%,52.11%,51.16%,14499,2373968
Irvine,78.47282191663417,55.24898744880063,29.59%,71.64%,70.79%,4711,829806
Newark,53.56616569855293,36.053602302257005,32.69%,55.27%,53.96%,6571,1301981
Toledo,39.925191317724014,33.79858333133608,15.35%,57.38%,57.76%,3968,793286
Durham,51.136171060757135,36.84646281226529,27.94%,57.63%,56.75%,6018,1420557
Chula Vista,54.6343098950592,44.6872123227827,18.21%,69.14%,68.81%,3079,492906
Fort Wayne,43.4344735104321,32.861452167095486,24.34%,51.90%,47.86%,3594,559110
Jersey City,57.76602723557155,40.86967283679508,29.25%,64.96%,66.01%,4948,967866
St Petersburg,66.46069954735,45.34774463830217,31.77%,61.25%,60.05%,4357,983349
Laredo,38.30528483372775,35.4799717738791,7.38%,40.00%,39.91%,2345,345573
Madison,43.74273832119215,33.93065545904819,22.43%,49.79%,47.70%,992,114797
Chandler,59.227594490850215,44.65216962246722,24.61%,59.74%,60.79%,3676,591261
Buffalo,43.04664733237425,34.22451781072596,20.49%,55.85%,57.19%,5537,1225664
Lubbock,52.549669533379934,45.9715045670265,12.52%,46.87%,46.92%,6222,874581
Scottsdale,86.1795283413903,61.745179905086864,28.35%,62.80%,63.03%,4878,739073
Reno,57.774426441722426,41.80893118013811,27.63%,64.95%,66.13%,5124,861580
Glendale,54.60920650640463,34.24398065727515,37.29%,76.88%,77.55%,235,33949
Gilbert,62.64535328737602,41.73137690157382,33.38%,62.28%,60.67%,4020,595796
Winston-Salem,37.706419952894656,36.346552156247895,3.61%,48.33%,48.79%,3867,735307
North Las Vegas,47.16571922483242,43.35447635995524,8.08%,52.55%,51.80%,3218,629990
Norfolk,45.019395865758916,39.59460892317279,12.05%,51.58%,48.95%,5526,1455753
Chesapeake,41.34808324645805,34.88689424019884,15.63%,53.95%,53.10%,2421,555884
Garland,36.763497906107844,34.72999946321906,5.53%,45.90%,44.96%,3406,679918
Irving,57.217049470691755,46.186811224145266,19.28%,59.97%,58.56%,4241,786094
Hialeah,34.19860236004587,35.24651463085161,-3.06%,59.44%,55.50%,2021,324587
Fremont,76.5207743267007,46.47262984375131,39.27%,74.84%,75.77%,3133,546365
Boise,67.76992100045241,44.5144861790516,34.32%,63.01%,63.03%,3300,594537
Richmond,52.77688852757259,42.751409318145534,19.00%,55.12%,54.55%,9216,1944320
Baton Rouge,41.666048747592356,35.61079436417661,14.53%,38.40%,38.53%,7986,2564103
Spokane,61.256854666301756,44.41138517317166,27.50%,61.22%,57.56%,2544,431470
