location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Newark,53.361917986184345,26.36529367346078,50.59%,69.06%,70.22%,6126,1087925
Toledo,39.68615953933406,26.889855661680347,32.24%,70.90%,72.95%,3762,644100
Durham,48.38913401971602,25.209154256765498,47.90%,70.42%,69.97%,5751,1255627
Chula Vista,57.276952150160696,34.50851276204939,39.75%,76.90%,77.35%,2920,419102
Fort Wayne,42.95292916365454,28.430076411541574,33.81%,63.58%,64.14%,3379,438569
Jersey City,59.66350037108354,27.87595537402658,53.28%,83.77%,83.52%,4608,774876
St Petersburg,66.01267226274706,34.265584872807246,48.09%,75.37%,78.46%,3999,813385
Laredo,38.4062067048348,28.122306141398575,26.78%,60.75%,59.44%,2218,296138
Madison,44.06161153246581,23.318093767772496,47.08%,69.32%,73.77%,930,91704
Chandler,58.498519995882496,32.41296871427073,44.59%,75.04%,73.95%,3411,487905
Buffalo,43.46688017781106,27.055634009693627,37.76%,69.82%,69.71%,5152,973533
Lubbock,52.20850517878014,38.45227038977617,26.35%,54.35%,60.17%,6023,729718
Scottsdale,87.46177583512852,47.41983855272972,45.78%,80.26%,81.03%,4690,618346
Reno,58.62499306551054,31.31723297928573,46.58%,79.04%,76.98%,4793,681142
Glendale,61.34787738926529,14.942703291265367,75.64%,91.17%,88.38%,198,25666
Gilbert,63.33610667098854,32.57536596267212,48.57%,78.06%,75.32%,3825,467379
Winston-Salem,38.08207946224515,25.631639053719184,32.69%,61.41%,57.93%,3656,635999
North Las Vegas,46.98873441784163,33.22244582155061,29.30%,64.57%,64.92%,2910,499981
Norfolk,45.34028548139135,31.43986955648498,30.66%,64.48%,62.30%,5283,1255547
Chesapeake,41.561607629191265,25.720903421154254,38.11%,66.22%,59.84%,2236,465389
Garland,36.13360525585066,27.60028475773717,23.62%,61.18%,59.85%,3301,555476
Irving,56.794428612281976,33.00145456179683,41.89%,66.35%,67.37%,4014,681261
Hialeah,33.166865960888245,25.71461334159848,22.47%,69.39%,69.74%,1876,255157
Fremont,76.51113456259702,36.27145094536371,52.59%,82.61%,82.42%,2899,449005
Boise,67.10212660753146,30.84749326631435,54.03%,81.02%,78.22%,3128,473176
Richmond,53.61668223233878,33.79545171548035,36.97%,70.10%,68.97%,8743,1593264
Baton Rouge,42.847925446379314,29.403173728731897,31.38%,51.95%,52.56%,7429,2211378
Spokane,60.843142875256575,35.59917059866525,41.49%,69.03%,72.17%,2316,336346
