location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Albuquerque,51.673294693026186,32.78761727580702,36.55%,72.81%,71.74%,7356,1263365
Tucson,53.67363612310193,36.48476689256124,32.02%,65.00%,65.18%,8640,1446835
Fresno,37.784166451020056,26.41725233577377,30.08%,58.05%,60.60%,8728,1557675
Mesa,47.35869726097854,35.34966087444418,25.36%,61.88%,60.93%,5895,1007191
Sacramento,62.83616198201596,52.361383998522875,16.67%,66.84%,66.76%,10257,1859688
Atlanta,89.14912797283624,66.12871143205876,25.82%,52.77%,51.46%,36900,7499617
Kansas City,60.8605549869043,38.61841007227052,36.55%,66.20%,64.03%,10766,1935793
Colorado Springs,64.12367677081977,42.56567583449131,33.62%,72.34%,72.92%,5542,913350
Miami,114.61937767513827,86.79012908207012,24.28%,60.35%,59.67%,25587,2665905
Raleigh,52.417286003728925,31.82063410034541,39.29%,63.85%,64.56%,11858,2042779
Omaha,49.75499568585085,33.96110491575595,31.74%,68.59%,68.57%,9477,1388922
Long Beach,55.94516054335301,36.847374839596384,34.14%,62.08%,61.06%,11294,2225092
Virginia Beach,50.74706598860392,39.0929500966217,22.97%,66.24%,65.39%,7345,1411793
Oakland,86.55555031502438,42.667996552765594,50.70%,78.81%,79.00%,10807,2364141
Minneapolis,68.79101368781477,37.41608728561238,45.61%,75.35%,73.96%,12495,2307552
Tulsa,50.09016840337633,34.923433582465634,30.28%,64.46%,64.39%,5610,1032359
Arlington,56.02247579656619,34.10531082545867,39.12%,70.89%,70.58%,15409,2816342
Tampa,71.19990533691441,44.256045282090916,37.84%,66.25%,64.64%,11467,1953911
New Orleans,55.69983848828314,39.64459019184913,28.82%,58.86%,59.03%,18943,4894021
Wichita,39.2445491928683,27.532907034752608,29.84%,59.61%,56.70%,5994,859195
Cleveland,53.33111554560446,41.50809440930212,22.17%,52.74%,51.63%,10542,2363129
Bakersfield,39.314332842649996,33.84362153673445,13.92%,53.80%,53.41%,6161,1070985
Aurora,42.28359598296887,21.384979350298813,49.42%,73.71%,74.59%,784,74809
Anaheim,65.37708302109716,42.286736117000764,35.32%,60.53%,60.26%,9031,1115699
Honolulu,139.69460063500762,96.26312443275177,31.09%,74.71%,70.74%,12903,1323717
Santa Ana,46.32205873850123,26.816524088601142,42.11%,59.95%,59.73%,3227,500954
Riverside,45.0716208853024,37.2223503733608,17.42%,58.51%,60.01%,6520,975314
Corpus Christi,48.764221077211246,40.19704741469364,17.57%,49.22%,49.20%,5691,877207
Lexington,42.040987288327884,27.391687551467157,34.85%,54.42%,53.56%,1325,182011
Stockton,41.512720467835805,33.60420708722063,19.05%,52.83%,53.99%,3860,717459
Henderson,72.13024342438324,50.55347097916582,29.91%,63.80%,64.35%,5882,1293265
St Paul,55.77317521957105,28.973641872040968,48.05%,79.32%,76.58%,4688,860392
St Louis,55.145074575228314,33.91599366808879,38.50%,73.11%,72.87%,7869,1492710
Cincinnati,55.208667631439,30.196677977666944,45.30%,64.37%,64.37%,7591,1256529
Pittsburgh,53.363360647992174,32.86300627917431,38.42%,76.10%,73.04%,9827,1914926
Greensboro,36.657387303679926,31.226091675195796,14.82%,51.09%,52.07%,7735,2025434
Anchorage,111.05436043904997,65.62876620002153,40.90%,76.81%,74.42%,3872,759140
Plano,60.23953513574365,37.246441951540376,38.17%,71.39%,70.04%,4713,908266
Lincoln,54.26703853022291,35.96963540099219,33.72%,60.23%,61.56%,6219,727161
Orlando,92.81782407990514,67.02255477563945,27.79%,57.53%,55.80%,15061,2348842
Irvine,78.92213132040239,47.997455566692565,39.18%,76.73%,75.80%,4925,816622
Newark,53.90944161418536,33.57447082182962,37.72%,59.98%,59.44%,6834,1272683
Toledo,39.592061490953384,30.514389515302796,22.93%,61.09%,61.48%,4146,772828
Durham,50.70039638666594,34.4735640451108,32.01%,61.13%,62.33%,6280,1505462
Chula Vista,55.75257709868684,36.991466854891684,33.65%,72.35%,73.29%,3257,496806
Fort Wayne,42.98977094350004,32.049259301006195,25.45%,53.22%,48.83%,3737,547385
Jersey City,58.9697391480593,32.792931896315295,44.39%,75.47%,74.10%,5112,942186
St Petersburg,65.71145279456607,40.007214081037525,39.12%,69.84%,67.01%,4491,981943
Laredo,37.94840006179593,31.626610989706393,16.66%,54.36%,53.05%,2455,354831
Madison,44.35288806674077,28.103149585170133,36.64%,61.56%,58.45%,1017,107273
Chandler,59.71919316064861,41.41200498559833,30.66%,66.29%,68.07%,3833,590625
Buffalo,43.26786593646239,30.60888790968275,29.26%,62.24%,63.02%,5701,1187612
Lubbock,53.00990580309551,43.44383373641625,18.05%,46.71%,47.72%,6568,872175
Scottsdale,87.58199277858752,55.211244291167795,36.96%,69.04%,68.57%,5187,740746
Reno,57.97775847810435,36.454232340857864,37.12%,71.00%,72.05%,5285,843725
Glendale,54.71914766879505,28.16477957603742,48.53%,81.15%,77.49%,282,43405
Gilbert,64.40808426722026,39.34450373189792,38.91%,65.24%,63.91%,4229,577901
Winston-Salem,38.43581182696447,34.12440430925334,11.22%,53.40%,52.85%,4029,744042
North Las Vegas,46.47801163557049,39.787295119643154,14.40%,54.98%,55.13%,3312,605690
Norfolk,44.76595451072792,37.21426136518306,16.87%,55.95%,54.88%,5739,1475265
Chesapeake,41.82044850095779,31.269757229882348,25.23%,56.60%,54.99%,2496,544931
Garland,36.160072610669104,31.27604070676689,13.51%,51.91%,50.04%,3617,679958
Irving,56.06794835134186,40.82766135079142,27.18%,63.40%,61.15%,4446,785463
Hialeah,34.25314236335621,31.957203248967836,6.70%,56.57%,54.99%,2086,309936
Fremont,77.66356871277077,45.85356254602409,40.96%,78.83%,78.87%,3271,550081
Boise,67.1574398202013,39.03895571933192,41.87%,69.15%,69.93%,3454,579255
Richmond,53.05394661675716,39.971378680819214,24.66%,62.44%,60.17%,9661,1976547
Baton Rouge,42.292638835403345,34.45760287593309,18.53%,41.62%,41.47%,8227,2681205
Spokane,59.11313741313226,40.566003173787784,31.38%,63.58%,61.06%,2617,432481
