location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Greensboro,36.6717310779765,29.679762201530586,19.07%,52.92%,53.81%,7697,2001537
Anchorage,110.01481366672392,61.2965097934676,44.28%,81.57%,78.42%,3836,743969
Plano,60.40287661385114,34.954268370693896,42.13%,71.96%,71.39%,4669,887501
Lincoln,54.25303279912496,34.36825329650917,36.65%,62.57%,63.44%,6184,715938
Orlando,92.6513839429421,65.72221732487259,29.07%,58.41%,57.73%,14923,2300134
Irvine,78.90360856894944,46.44938555317481,41.13%,77.52%,75.84%,4889,781366
Newark,53.9881878887867,32.429608803199876,39.93%,61.98%,61.91%,6762,1252654
Toledo,39.55852249735541,29.40724164036921,25.66%,63.64%,63.41%,4119,765923
Durham,50.71815575923517,33.35133384744648,34.24%,62.62%,63.25%,6247,1477013
Chula Vista,56.14553504054801,36.05634952583391,35.78%,73.31%,73.88%,3226,490413
Fort Wayne,43.14399187592371,30.8367749545599,28.53%,58.84%,53.92%,3700,536996
Jersey City,58.932894937979,32.090006426640635,45.55%,76.87%,75.57%,5070,927485
St Petersburg,65.54344029415313,38.71005402050157,40.94%,70.37%,67.96%,4450,964144
Laredo,37.98067372703599,30.333508382909738,20.13%,55.49%,54.07%,2436,349083
Madison,44.351665146218345,25.00648577967672,43.62%,63.62%,59.62%,1009,106238
Chandler,59.3866582197551,39.20407751415081,33.99%,70.03%,70.78%,3793,580244
Buffalo,43.147528870723875,29.441484629796584,31.77%,63.35%,64.34%,5654,1169790
Lubbock,53.05546507043163,42.14476482991514,20.56%,47.40%,49.25%,6521,861160
Scottsdale,87.42881275540236,52.95014229410346,39.44%,72.09%,72.05%,5169,726878
Reno,57.9239775047363,34.98542219405807,39.60%,72.36%,72.68%,5243,829567
Glendale,54.86284565860195,26.465864460617226,51.76%,85.28%,82.77%,267,44688
Gilbert,64.39708362831239,36.82937091807355,42.81%,68.44%,64.72%,4199,564038
Winston-Salem,38.45393521216006,33.378311379513555,13.20%,54.69%,53.82%,4000,733227
North Las Vegas,46.658941247612184,39.17791527972067,16.03%,54.28%,54.69%,3265,596276
Norfolk,44.75124821588476,36.28980248956222,18.91%,57.72%,56.95%,5700,1461347
Chesapeake,41.910242661408354,29.80933429487886,28.87%,57.00%,56.90%,2468,535890
Garland,36.139523518410634,30.26856095605985,16.25%,53.06%,52.46%,3602,668884
Irving,56.43864374264047,39.47477248400928,30.06%,63.77%,62.40%,4422,773108
Hialeah,34.432281586340146,31.072618646430318,9.76%,59.86%,59.73%,2053,303683
Fremont,77.76162030768248,44.417100776800666,42.88%,80.61%,80.61%,3251,544121
Boise,67.1256934978758,37.392116325970576,44.30%,72.26%,70.32%,3429,568889
Richmond,53.07787775017495,38.507267547774525,27.45%,64.32%,62.35%,9591,1944504
Baton Rouge,42.319813820943956,33.055944165370285,21.89%,42.62%,41.92%,8177,2649361
Spokane,59.1629885332092,39.024403808937436,34.04%,64.84%,63.86%,2589,423494
