location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Cleveland,53.562356014785465,38.223881206469024,28.64%,57.85%,56.39%,10320,2256413
Bakersfield,39.028063347179376,29.04490471136712,25.58%,58.47%,58.57%,6013,1014856
Aurora,42.21781597083933,21.27791448502899,49.60%,72.68%,73.77%,772,71762
Anaheim,64.63821160723928,38.867469569551304,39.87%,63.47%,62.57%,8849,1064545
Honolulu,141.08524859466402,84.79721813037351,39.90%,81.00%,75.60%,12477,1265067
Santa Ana,46.297051890859784,25.181918733024297,45.61%,63.79%,63.17%,3155,481216
Riverside,45.094605493203716,34.08540365857076,24.41%,62.89%,63.89%,6396,927664
Corpus Christi,48.81423477811402,37.385096898644605,23.41%,52.53%,54.54%,5545,841876
Lexington,41.92561641345597,25.333558337520557,39.57%,58.75%,56.73%,1307,174518
Stockton,41.6349339808571,31.972019776293024,23.21%,54.55%,55.53%,3792,683786
Henderson,72.23625942121453,44.772448279283786,38.02%,67.75%,68.70%,5715,1212936
St Paul,55.43513570219711,25.6950121463412,53.65%,83.68%,82.02%,4602,818310
St Louis,55.4628140320502,30.29667361962437,45.37%,79.50%,78.21%,7672,1413138
Cincinnati,55.117210009314924,26.44234950476406,52.03%,67.09%,66.51%,7461,1184572
Pittsburgh,53.5712663578091,29.899434882881113,44.19%,78.76%,77.09%,9641,1793572
Greensboro,36.77398997850368,27.541220889932013,25.11%,56.61%,56.77%,7631,1952948
Anchorage,110.23717400858881,55.18901900602295,49.94%,88.18%,84.70%,3787,719824
Plano,60.635081337855226,32.44185522690061,46.50%,76.55%,74.47%,4608,862415
Lincoln,54.252736568137934,31.63890254299759,41.68%,64.55%,63.94%,6121,693055
Orlando,92.12126571220443,62.84010872454512,31.79%,60.92%,59.80%,14621,2215214
Irvine,79.18700657738671,43.191392264925824,45.46%,79.90%,78.63%,4815,728882
Newark,54.10085815587321,30.91870582994465,42.85%,64.58%,62.74%,6647,1210150
Toledo,39.50500096460107,27.98866252441734,29.15%,65.84%,65.33%,4071,739847
Durham,50.7138939649799,30.782695754864815,39.30%,66.11%,66.11%,6166,1436405
Chula Vista,56.11951690845801,34.632404964941394,38.29%,76.56%,76.49%,3179,478443
Fort Wayne,43.10462381900462,30.775127460230014,28.60%,59.82%,55.26%,3661,519523
Jersey City,58.94623030728082,30.157108270874467,48.84%,78.69%,77.73%,5005,896986
St Petersburg,65.33551621179053,35.99613252542033,44.91%,72.48%,70.35%,4368,928593
Laredo,37.96774668203782,29.485463111532333,22.34%,56.30%,54.24%,2397,339349
Madison,44.72328316851419,24.086013635088836,46.14%,72.83%,68.59%,999,106038
Chandler,59.500315116867284,35.83156913776254,39.78%,72.10%,72.80%,3746,560599
Buffalo,43.53695421561971,27.99172880063783,35.71%,67.16%,67.97%,5562,1122440
Lubbock,53.0244419527519,39.467280658774015,25.57%,49.72%,52.05%,6480,837343
Scottsdale,87.80912968581457,49.97697188707202,43.08%,74.50%,73.93%,5080,701126
Reno,57.52035726550751,31.762507214783014,44.78%,75.37%,74.80%,5186,802946
Glendale,52.757117436893715,16.11791980659751,69.45%,80.08%,79.45%,237,42963
Gilbert,63.81358174301953,33.368689753745805,47.71%,71.83%,69.99%,4155,543219
Winston-Salem,38.38970208802631,28.24464530504855,26.43%,59.89%,57.60%,3939,717292
North Las Vegas,46.63518555502611,35.257949121467924,24.40%,59.58%,60.38%,3202,576201
Norfolk,44.77521844565966,33.620614471776584,24.91%,60.23%,58.93%,5639,1420976
Chesapeake,41.88114460861444,28.670728242133823,31.54%,58.31%,58.43%,2434,524239
Garland,36.14063891514917,28.427058066714498,21.34%,56.34%,54.96%,3561,645603
Irving,56.41999723248516,36.087327305521455,36.04%,64.24%,62.36%,4369,758258
Hialeah,34.4930245575793,30.054749191335375,12.87%,59.44%,57.93%,2030,294955
Fremont,77.81166630430883,43.90345703929589,43.58%,82.17%,82.91%,3207,528658
Boise,67.14587688430427,33.36707876826921,50.31%,74.76%,73.15%,3390,547414
Richmond,52.995270893842765,36.63375839235983,30.87%,65.95%,63.78%,9486,1856372
Baton Rouge,42.57026113259575,31.116155039514805,26.91%,46.09%,44.88%,8084,2574397
Spokane,59.336598054352166,36.91667581665691,37.78%,66.60%,65.83%,2555,401528
