location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Las Vegas,84.63528787489075,58.80650336909797,30.52%,63.37%,64.05%,16748,2788320
Louisville,45.65002456368332,25.977507405767792,43.09%,68.18%,67.27%,6937,1267607
Baltimore,45.52743738570216,27.271072244045808,40.10%,71.32%,71.59%,12761,2952382
Milwaukee,54.01760659923795,32.94791324553204,39.01%,71.03%,70.17%,7797,1548444
Albuquerque,51.264722496080665,26.601533808472944,48.11%,78.86%,77.25%,6429,1036777
Tucson,51.625181969424666,29.748646747437302,42.38%,71.36%,71.77%,7582,1210102
Fresno,37.731433753610844,22.093855075848193,41.44%,66.10%,67.71%,7711,1306917
Mesa,48.14275394671842,34.19067936155318,28.98%,69.75%,67.27%,5200,882892
Sacramento,61.91609265963087,44.04155335163449,28.87%,71.75%,71.35%,8946,1492072
Atlanta,89.64312031204483,59.70911174139023,33.39%,57.51%,56.01%,32097,6305198
Kansas City,60.80402637864486,32.61206584648766,46.37%,70.09%,69.73%,9434,1634424
Colorado Springs,64.25023682403628,38.220893818833254,40.51%,74.28%,73.97%,4860,794886
Miami,112.26700237497464,79.57779704764444,29.12%,65.78%,63.83%,21725,2179686
Raleigh,51.88021652372933,28.51596652401907,45.03%,69.81%,70.72%,10440,1685247
Omaha,49.893092818344606,29.619737466673502,40.63%,73.53%,73.55%,8275,1169851
Long Beach,55.24897627083539,33.24474013834161,39.83%,67.48%,67.64%,9933,1834330
Virginia Beach,50.063191881565004,35.18078469783607,29.73%,73.07%,72.31%,6522,1195049
Oakland,86.14742833135509,34.435234751105945,60.03%,83.65%,83.85%,9557,2009493
Minneapolis,68.76489198285876,32.4100168558835,52.87%,81.97%,81.09%,10949,1926329
Tulsa,50.2492245517483,30.546138096842036,39.21%,70.70%,68.10%,4903,854696
Arlington,55.37020203644488,30.482510361766078,44.95%,73.74%,72.87%,13503,2395748
Tampa,71.3981245542619,40.458429102280405,43.33%,71.12%,69.49%,10013,1598623
New Orleans,55.392047952259524,34.85375354412468,37.08%,63.60%,62.83%,16675,4159604
Wichita,38.91583164565842,24.029398513388426,38.25%,64.91%,60.16%,5253,715858
Cleveland,53.67310691362043,36.97877829741102,31.10%,58.08%,56.18%,9249,1993155
Bakersfield,38.361806567754584,27.239315556638697,28.99%,58.46%,58.60%,5425,905714
Aurora,43.056930583248096,19.12830899623412,55.57%,73.03%,77.69%,699,62662
Anaheim,65.20251594177732,36.22062098230161,44.45%,65.77%,65.26%,8040,959431
Honolulu,138.775946595884,73.16591334921459,47.28%,80.54%,75.88%,11191,1125977
Santa Ana,44.10123634690237,23.015980010869622,47.81%,63.98%,63.06%,2887,430192
Riverside,44.922409275777625,31.705111427168635,29.42%,66.02%,67.16%,5737,826538
Corpus Christi,48.96246703716668,36.57788370913608,25.29%,52.50%,52.94%,4977,755313
Lexington,41.13952774856889,25.986982056163075,36.83%,58.67%,57.41%,1171,159326
Stockton,40.77008435069206,30.891687540973496,24.23%,54.22%,55.57%,3435,593831
Henderson,70.8532579249741,43.79585952930876,38.19%,67.74%,67.83%,5156,1083769
St Paul,56.2362715365046,24.347672881661452,56.70%,86.11%,84.17%,4159,715950
St Louis,55.83773957995821,29.37429849697831,47.39%,80.66%,79.03%,6883,1226329
Cincinnati,53.55969543382403,25.002495114461233,53.32%,68.56%,67.54%,6687,1061110
Pittsburgh,53.6941988141349,28.031982403083244,47.79%,80.35%,79.10%,8628,1634912
Greensboro,36.26963836363348,26.323180328037317,27.42%,56.61%,57.43%,6883,1783718
Anchorage,109.00555297527356,51.748649310519674,52.53%,89.99%,87.70%,3404,651330
Plano,59.918333833479,31.669863678836315,47.14%,78.04%,76.77%,4102,750395
Lincoln,52.84858757463695,29.668639115352818,43.86%,66.31%,66.64%,5481,625061
Orlando,91.31728915407369,62.991718165281235,31.02%,61.03%,60.77%,13088,1990818
Irvine,79.9954298536298,41.52333220014825,48.09%,81.06%,80.66%,4344,644523
Newark,54.90417690664716,29.90455344286784,45.53%,66.93%,64.18%,5956,1041763
Toledo,40.240451705038325,27.274494509594213,32.22%,69.60%,67.77%,3641,660795
Durham,51.202558387961396,28.923421592864155,43.51%,68.45%,68.64%,5529,1257043
Chula Vista,56.98261133207248,34.18831681806088,40.00%,76.34%,76.92%,2856,423684
Fort Wayne,43.02712617307811,28.711372231786388,33.27%,62.90%,57.90%,3284,437588
Jersey City,57.91893789762925,28.51958985979109,50.76%,78.87%,78.07%,4499,806474
St Petersburg,64.69089508798628,34.79353666342396,46.22%,73.01%,70.48%,3932,770705
Laredo,38.17223163687639,29.766719467084776,22.02%,53.85%,48.76%,2177,298675
Madison,44.49170344000938,18.421860687550843,58.59%,73.67%,73.81%,898,97073
Chandler,59.43094829682504,34.41558439775647,42.09%,73.06%,75.83%,3367,484690
Buffalo,42.5960343522464,27.041689501850716,36.52%,68.86%,69.31%,5005,989319
Lubbock,53.28806991714809,38.82294846799227,27.15%,52.11%,53.14%,5800,763260
Scottsdale,88.30237684361072,47.999710039631395,45.64%,76.77%,76.11%,4590,630804
Reno,57.01251833852857,31.935930449374887,43.98%,77.30%,75.24%,4701,724217
Glendale,53.61896610014072,20.215583272881013,62.30%,83.06%,85.02%,216,28944
Gilbert,65.7979914890696,32.44430706596361,50.69%,74.16%,71.52%,3771,487810
Winston-Salem,38.53712781222671,26.453654969045616,31.36%,59.42%,57.45%,3530,654305
North Las Vegas,46.82257453916745,32.97180275955105,29.58%,62.27%,63.12%,2894,496398
Norfolk,45.25166879642006,32.65633688838045,27.83%,60.84%,60.16%,5068,1270164
Chesapeake,40.87311006803485,26.126298138888153,36.08%,61.51%,60.40%,2219,488948
Garland,35.34410617075437,28.702541351472288,18.79%,55.87%,53.38%,3212,580529
Irving,56.73084837728422,35.18634741079205,37.98%,65.69%,63.26%,3925,677227
Hialeah,35.02267796622115,29.662355693971325,15.31%,62.51%,61.83%,1826,269459
Fremont,79.85824756548675,45.71973228500012,42.75%,82.82%,83.42%,2863,441337
Boise,67.39205627098147,32.27381891577248,52.11%,75.45%,76.06%,3075,494649
Richmond,53.25694303091195,35.593156926429444,33.17%,68.66%,67.06%,8512,1616304
Baton Rouge,42.883872589300225,30.209001593285787,29.56%,49.15%,47.87%,7271,2264800
Spokane,59.15626840774607,36.725146131686294,37.92%,67.95%,66.21%,2265,345001
