location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Buffalo,43.54448632904825,26.84774423744463,38.34%,79.36%,77.73%,5028,845886
Lubbock,52.96032071375657,38.063498760028196,28.13%,59.04%,67.52%,5880,665055
Scottsdale,87.92557027828832,39.04514983187493,55.59%,84.79%,84.17%,4623,528779
Reno,57.30606626155706,26.27060939378154,54.16%,88.05%,82.31%,4742,596050
Glendale,54.11843026283935,17.50720668688841,67.65%,84.21%,79.00%,240,46939
Gilbert,64.71532638526202,34.889028182063434,46.09%,84.95%,80.40%,3814,393225
Winston-Salem,37.91080055103726,24.51200798501523,35.34%,75.73%,78.36%,3538,544929
North Las Vegas,46.91659158015667,28.909481298765463,38.38%,77.54%,81.82%,2816,442788
Norfolk,45.48183753211349,26.685959313744767,41.33%,75.10%,71.22%,5138,1127971
Chesapeake,42.21631800234925,24.58903977097824,41.75%,75.06%,76.53%,2176,413651
Garland,36.40091345989807,25.467737684315942,30.04%,68.90%,72.74%,3207,493688
Irving,56.06154773762564,28.794646749931776,48.64%,77.77%,74.72%,3916,606496
Hialeah,33.729271748786445,19.94815984422383,40.86%,81.50%,78.93%,1798,219239
Fremont,78.44206192892774,30.82513163971678,60.70%,91.40%,83.70%,2841,394623
Boise,65.07265560503862,29.459480629711898,54.73%,86.27%,74.83%,3121,411860
Richmond,53.15542343764478,29.064359003679527,45.32%,79.66%,79.53%,8539,1389642
Baton Rouge,41.98674999805375,27.413553485959646,34.71%,63.19%,62.71%,7000,1866996
Spokane,61.487329614622766,29.879982597965874,51.40%,76.59%,87.23%,2247,297167
