location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Baltimore,46.29571433414643,33.886160610493526,26.80%,59.62%,59.63%,12712,3279097
Milwaukee,51.128105194766285,41.5320879425867,18.77%,52.78%,50.65%,7687,1650682
Albuquerque,51.22351600527067,39.15393645052873,23.56%,64.08%,61.56%,6258,1204303
Tucson,53.974050812617676,42.57208626826619,21.12%,61.30%,63.25%,7491,1345088
Fresno,38.56986864172892,29.677957243883714,23.05%,51.87%,54.31%,7340,1379824
Mesa,48.60675008917834,38.22901375198332,21.35%,56.65%,53.97%,5192,953534
Sacramento,60.57016933807569,54.14899877926965,10.60%,62.32%,61.15%,8766,1684204
Atlanta,89.7216076634616,70.17203378434161,21.79%,47.18%,46.20%,32561,7071434
Kansas City,60.00114967730746,42.980660080009436,28.37%,59.28%,57.72%,9319,1818560
Colorado Springs,62.96951365638344,46.656683430599955,25.91%,67.21%,64.81%,4732,878116
Miami,115.53491569270358,93.32983785609461,19.22%,55.70%,54.00%,22206,2408346
Raleigh,52.78245316211284,37.29223709631074,29.35%,59.39%,59.05%,10109,1878589
Omaha,49.16242870637004,39.21842191016972,20.23%,58.40%,60.26%,8039,1250186
Long Beach,56.33483650345707,42.69600241094142,24.21%,56.49%,54.80%,9798,1990217
Virginia Beach,51.35129264410983,42.65159405943391,16.94%,64.77%,62.73%,6322,1242123
Oakland,87.03570380176747,52.45820950277123,39.73%,72.63%,72.31%,9108,2183211
Minneapolis,69.2711218137005,43.06778773210492,37.83%,67.10%,66.00%,10545,2002436
Tulsa,50.78691908698135,38.4264778471333,24.34%,59.46%,57.81%,4809,933190
Arlington,56.02582431958814,40.478042851585755,27.75%,63.30%,63.70%,13111,2480048
Tampa,71.7505643844954,51.003465787123794,28.92%,58.47%,57.07%,10001,1852908
New Orleans,56.63841226112071,46.324966301868564,18.21%,48.54%,50.26%,16087,4344199
Wichita,38.96629777591319,32.43716704960532,16.76%,55.94%,57.01%,5093,776256
Cleveland,53.28732751221878,43.0042986167579,19.30%,48.23%,44.56%,9014,2089268
Bakersfield,39.314044300683925,36.77332974617078,6.46%,49.75%,51.47%,5204,955365
Aurora,44.57508700875982,22.169710400573187,50.26%,72.93%,76.85%,670,67765
Anaheim,63.88321369645969,46.638899400576854,26.99%,51.51%,50.15%,7667,1003221
Honolulu,143.64535994532568,109.10746400327099,24.04%,73.85%,68.79%,10889,1194108
Santa Ana,45.03721135073059,32.73149310660767,27.32%,54.38%,55.37%,2763,461539
Riverside,43.551926990308175,38.22395214488088,12.23%,54.46%,57.38%,5585,858208
Corpus Christi,48.7445858580987,42.96110027381291,11.86%,42.69%,44.55%,4899,794462
Lexington,41.75120076620852,28.1342152264394,32.61%,48.69%,48.30%,1136,172876
Stockton,42.45246939248601,37.71138399049621,11.17%,47.34%,48.58%,3301,628620
Henderson,71.99980541296105,56.498188600540175,21.53%,54.83%,53.30%,5038,1201967
St Paul,56.06412472752758,33.13876587383901,40.89%,68.23%,66.18%,4063,809437
St Louis,55.30006806031362,37.9488679494917,31.38%,68.32%,65.66%,6745,1368397
Cincinnati,55.046119986051615,34.18178694821377,37.90%,57.92%,59.34%,6478,1167410
Pittsburgh,52.246189787300146,37.62842404461293,27.98%,68.97%,66.80%,8542,1853432
Greensboro,36.596718946801545,34.960196245939564,4.47%,47.51%,46.73%,6661,1812877
Anchorage,110.8619836758309,78.51530637988795,29.18%,72.69%,68.93%,3411,712538
Plano,60.65495167575151,41.61279903494387,31.39%,69.73%,67.95%,4010,823654
Lincoln,53.55696623737214,38.71587188633144,27.71%,58.43%,60.78%,5252,668207
Orlando,91.2114796496582,71.55742608000864,21.55%,51.30%,51.34%,12986,2069761
Irvine,77.34618864499352,58.63923741806235,24.19%,68.75%,69.11%,4159,758735
Newark,52.41419122867913,38.24755145009375,27.03%,54.21%,47.90%,5903,1122647
Toledo,40.80116538117727,33.5129372770938,17.86%,57.64%,59.18%,3471,717076
Durham,49.0700253285896,35.105712420165695,28.46%,57.02%,58.45%,5303,1203115
Chula Vista,55.11977159847853,44.404265082808735,19.44%,69.23%,71.18%,2756,422947
Fort Wayne,43.899519396184985,33.353523670800456,24.02%,48.78%,45.60%,3201,517766
Jersey City,59.34300524418618,43.24484743507869,27.13%,64.69%,66.39%,4486,844431
St Petersburg,63.17801196645458,45.96573750996754,27.24%,60.55%,59.09%,3878,914483
Laredo,37.8809590194155,33.05007434585288,12.75%,38.94%,41.97%,2052,314685
Madison,43.519435534839985,28.581354909808045,34.33%,51.64%,50.58%,889,102232
Chandler,59.28109667021139,45.33288618999917,23.53%,62.65%,62.65%,3237,474678
Buffalo,43.9470686921586,34.267684199673624,22.03%,56.75%,57.50%,4886,1044845
Lubbock,53.0411341951239,48.046694238624184,9.42%,45.73%,43.42%,5524,800288
Scottsdale,87.75555892001955,63.77590224113589,27.33%,63.05%,64.35%,4452,678409
Reno,59.40371948334196,42.75902458364347,28.02%,66.05%,67.70%,4499,673867
Glendale,53.047026265638195,21.69021397135663,59.11%,75.29%,77.41%,219,45555
Gilbert,64.68636863025152,46.89515829090984,27.50%,56.71%,53.63%,3589,560104
Winston-Salem,38.61083851738146,37.10081694653941,3.91%,48.23%,49.23%,3461,651314
North Las Vegas,49.29445060356876,44.665741760902506,9.39%,54.32%,53.44%,2932,567811
Norfolk,45.73213014358272,38.81762863451194,15.12%,52.17%,49.60%,4867,1314933
Chesapeake,42.47633207264063,36.888850596254564,13.15%,49.63%,51.66%,2109,490205
Garland,36.22701887234848,34.94158954343411,3.55%,45.28%,45.67%,3078,628420
Irving,54.371706654394536,45.48355838611362,16.35%,56.06%,56.36%,3769,743366
Hialeah,33.33581930314122,35.21086847546025,-5.62%,54.79%,48.86%,1855,272718
Fremont,79.13688709927871,47.05772674131562,40.54%,74.95%,76.14%,2754,439780
Boise,68.91696060270195,44.02300290409632,36.12%,65.66%,66.30%,2943,505010
Richmond,54.29443642023233,44.4822094254285,18.07%,55.09%,54.10%,8332,1826592
Baton Rouge,42.62108625213808,37.04413849234091,13.08%,36.99%,36.97%,7231,2392217
Spokane,59.83879292510409,46.272467927575754,22.67%,61.61%,55.43%,2193,384600
