location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Pittsburgh,53.642787241810254,41.15082578802098,23.29%,66.29%,63.72%,10140,2240236
Greensboro,37.03088322139319,36.73266123551357,0.81%,48.21%,48.00%,8005,2143043
Anchorage,107.56697476454964,77.8613759065353,27.62%,72.78%,70.94%,3965,829582
Plano,60.224434598129825,42.81762187181103,28.90%,65.45%,65.53%,4803,1028746
Lincoln,52.87715453374307,41.08631345170662,22.30%,55.96%,57.49%,6295,836953
Orlando,93.16528916969129,74.83287381055189,19.68%,50.57%,49.71%,15845,2632150
Irvine,76.73187934328789,60.02735917462469,21.77%,64.81%,63.84%,5129,856240
Newark,52.5953652097278,39.113677647649496,25.63%,49.69%,45.69%,7134,1380103
Toledo,39.348107652868045,34.51036379238066,12.29%,58.04%,58.13%,4204,837258
Durham,50.81338941047353,40.341170972807916,20.61%,56.72%,54.72%,6389,1537086
Chula Vista,56.29930314786043,47.81973858719467,15.06%,67.91%,66.97%,3322,540919
Fort Wayne,42.76587976679263,34.7288454831349,18.79%,46.88%,44.24%,3789,605751
Jersey City,58.29869908967391,44.98241519142043,22.84%,61.67%,61.66%,5322,1054138
St Petersburg,64.10734826209334,48.30339402811257,24.65%,57.64%,56.11%,4676,1082719
Laredo,38.3680275903368,36.589764833718384,4.63%,39.09%,38.94%,2549,382248
Madison,42.10687117223424,33.56508750480653,20.29%,50.71%,48.19%,1088,120462
Chandler,59.421278132780415,46.650349718204794,21.49%,58.55%,60.41%,3933,623774
Buffalo,43.94675952690651,35.72565878586201,18.71%,54.40%,55.70%,5934,1324668
Lubbock,52.91592750412067,49.8292397950049,5.83%,43.58%,42.36%,6631,934577
Scottsdale,85.63599102037705,64.57585989830744,24.59%,59.82%,61.11%,5282,817619
Reno,57.92894987629626,44.079293944748855,23.91%,65.57%,67.59%,5503,918077
Glendale,55.99669267551598,35.3539909711601,36.86%,76.04%,75.53%,287,50990
Gilbert,64.53477853192746,44.398621433653965,31.20%,59.30%,58.44%,4342,656936
Winston-Salem,38.66905154977758,38.979217105563116,-0.80%,47.43%,47.42%,4072,774401
North Las Vegas,47.89245694596996,46.53256878348762,2.84%,50.10%,50.46%,3448,684282
Norfolk,44.907410532547395,40.67377728236401,9.43%,48.69%,47.23%,5877,1563333
Chesapeake,42.34444762135231,40.8468676638892,3.54%,48.04%,50.57%,2557,608172
Garland,36.16203329626343,37.71698612535566,-4.30%,44.37%,42.41%,3686,753156
Irving,56.01938123447738,49.4555345219602,11.72%,53.78%,53.83%,4598,858322
Hialeah,34.221357313539926,33.06641734748645,3.37%,55.80%,54.17%,2223,314298
Fremont,77.17764661487016,49.81387022379192,35.46%,72.61%,74.09%,3390,588457
Boise,68.45148955687905,48.44641583446432,29.23%,60.39%,62.71%,3536,657778
Richmond,52.967539830692765,45.69213677085857,13.74%,53.74%,51.65%,9920,2125356
Baton Rouge,42.375801850620086,37.85118532840831,10.68%,34.31%,35.41%,8666,2886195
Spokane,60.179779683915406,45.84161856453807,23.83%,52.99%,48.61%,2738,479545
