location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Long Beach,56.16873499124585,39.55813600267901,29.57%,58.24%,57.38%,11556,2327511
Virginia Beach,50.718273653535626,42.26845608107314,16.66%,63.33%,62.74%,7503,1482260
Oakland,86.74371035822827,46.810076449451955,46.04%,75.52%,75.60%,11003,2495042
Minneapolis,68.8181206163246,40.7800973687081,40.74%,70.08%,69.63%,12725,2415463
Tulsa,49.96010474500573,36.384185680895996,27.17%,62.38%,60.42%,5752,1107556
Arlington,56.39905181866866,37.374214812629624,33.73%,65.81%,66.02%,15732,2977136
Tampa,70.90568342719509,47.4553424731674,33.07%,63.68%,62.14%,11788,2056768
New Orleans,56.240767488679715,44.154896673106336,21.49%,52.27%,52.13%,19253,5143593
Wichita,39.60505477687482,30.823495177573346,22.17%,56.29%,53.21%,6123,896737
Cleveland,53.314037867493845,42.62003088584811,20.06%,49.56%,48.08%,10853,2512615
Bakersfield,39.196220697618784,36.582221647812894,6.67%,52.48%,52.03%,6290,1119252
Aurora,42.2937936707146,23.433717478616245,44.59%,71.69%,72.77%,797,77771
Anaheim,65.55588422853167,45.506368646113245,30.58%,55.21%,55.18%,9196,1166029
Honolulu,139.72539027390084,104.35935501389358,25.31%,70.33%,65.76%,13246,1398820
Santa Ana,46.07375387359272,28.71153992508808,37.68%,57.47%,57.52%,3298,522346
Riverside,45.33776174395283,39.70592435256467,12.42%,55.17%,57.93%,6661,1030757
Corpus Christi,48.80896842625181,41.21869391477798,15.55%,46.52%,47.09%,5833,896648
Lexington,42.4019961654285,28.07743442746139,33.78%,51.42%,49.32%,1343,191777
Stockton,41.24943065401263,36.17262729729223,12.31%,50.38%,50.60%,3944,741381
Henderson,72.15506761092153,54.65385581839291,24.26%,59.47%,60.51%,6029,1369311
St Paul,55.97644470788992,31.660158436350432,43.44%,74.73%,73.01%,4778,909312
St Louis,55.09263955341003,36.00692491112378,34.64%,69.40%,69.00%,8081,1582396
Cincinnati,55.162789112426466,32.074479981229345,41.85%,60.45%,60.64%,7805,1325464
Pittsburgh,53.87188921975042,36.00342822090603,33.17%,71.31%,69.29%,10092,2055547
Greensboro,36.56389651149581,32.64046674677288,10.73%,49.55%,50.04%,8012,2110929
Anchorage,111.39737999985564,70.70543507157592,36.53%,76.37%,74.23%,3977,798870
Plano,60.56049433287199,40.2625721078562,33.52%,68.84%,68.52%,4811,959909
Lincoln,52.985967754669865,36.37847910326511,31.34%,60.20%,62.50%,6347,770666
Orlando,92.61918161474242,68.8396500040477,25.67%,53.88%,53.02%,15469,2484292
Irvine,79.08496391596418,53.6516737378438,32.16%,72.92%,72.15%,5038,868624
Newark,53.57667770407056,35.83185912670673,33.12%,56.44%,54.99%,6990,1333957
Toledo,39.66320367707041,32.81334057704227,17.27%,58.70%,59.80%,4236,819188
Durham,50.59971411142686,35.99383216797351,28.87%,59.36%,59.43%,6416,1583089
Chula Vista,56.21169454185264,40.82133292577817,27.38%,71.68%,72.07%,3318,520151
Fort Wayne,43.12590001134,33.22677336665934,22.95%,51.20%,47.75%,3812,579658
Jersey City,58.25609419700108,38.43166496434955,34.03%,69.02%,69.89%,5263,996111
St Petersburg,65.58977996811284,44.10032796960779,32.76%,62.76%,60.46%,4618,1029280
Laredo,37.710964287750656,34.21950457667092,9.26%,40.49%,40.41%,2511,368495
Madison,44.02893637575057,30.008464564323713,31.84%,56.07%,53.20%,1037,113499
Chandler,59.573365857656384,44.819262840681915,24.77%,60.77%,62.79%,3922,618747
Buffalo,43.2288612011913,32.68153762189392,24.40%,58.79%,59.75%,5871,1263505
Lubbock,52.98235458074163,44.85987952138901,15.33%,45.49%,46.15%,6693,912145
Scottsdale,87.63333055564723,59.78663545185375,31.78%,64.73%,65.02%,5262,771131
Reno,57.81151571769915,40.46134051369968,30.01%,68.58%,69.33%,5431,892927
Glendale,54.641563116246,28.7230295755872,47.43%,73.82%,76.78%,271,47146
Gilbert,64.45966328797437,42.664472092068344,33.81%,61.82%,60.43%,4323,603985
Winston-Salem,38.354989724943216,34.808013605890686,9.25%,53.09%,53.02%,4138,764757
North Las Vegas,46.51101126297242,42.45099448363635,8.73%,53.64%,54.14%,3420,638530
Norfolk,44.996727401908544,38.48111575989894,14.48%,52.74%,51.13%,5875,1522638
Chesapeake,41.99819455070155,34.41974617100738,18.04%,55.36%,53.14%,2558,574764
Garland,36.33156592819796,32.52705871694259,10.47%,50.28%,47.66%,3689,720853
Irving,56.3393616182665,44.31427350786291,21.34%,59.75%,58.24%,4540,818385
Hialeah,34.10937719709416,33.95981308792344,0.44%,54.93%,52.69%,2143,326524
Fremont,77.12373840731651,46.121602953061696,40.20%,76.30%,75.49%,3356,575675
Boise,67.15397991242155,41.6772334171164,37.94%,66.60%,67.04%,3519,615896
Richmond,53.08207331151111,42.469199613824706,19.99%,57.10%,55.58%,9869,2061947
Baton Rouge,42.15384217585901,35.871249782186446,14.90%,38.89%,38.88%,8549,2793852
Spokane,59.61773031349892,43.48997345723212,27.05%,60.45%,57.77%,2702,463661
