location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Kansas City,61.34509176204119,48.27271429452204,21.31%,52.00%,51.87%,12279,2545635
Colorado Springs,63.47043563633843,49.24875176561708,22.41%,62.46%,60.95%,6404,1170143
Miami,115.36701167930957,98.25869915018023,14.83%,52.16%,51.55%,30909,3386576
Raleigh,52.19889086698419,41.2658512946089,20.94%,53.59%,53.63%,13234,2560072
Omaha,49.14855846779988,44.270484978090224,9.93%,54.13%,55.01%,10608,1698334
Long Beach,56.25156559902386,45.20261408945618,19.64%,53.36%,51.90%,12800,2691790
Virginia Beach,50.78510760654195,45.99069159463588,9.44%,58.66%,56.47%,8242,1698398
Oakland,86.58177910116875,59.81736409025748,30.91%,66.77%,67.84%,11965,3000740
Minneapolis,68.37344538688214,46.93712032526461,31.35%,61.28%,61.57%,14154,2870710
Tulsa,50.428593304863874,40.649624771459244,19.39%,57.12%,55.86%,6492,1307439
Arlington,56.74382187155492,45.77099630756245,19.34%,61.13%,60.42%,17250,3486028
Tampa,71.32507471244067,55.079813730398044,22.78%,57.53%,56.32%,13291,2455036
New Orleans,56.88943003804842,49.463068825041624,13.05%,43.48%,44.85%,21301,5899503
Wichita,39.36299344903149,34.00148901641514,13.62%,50.65%,50.45%,6638,1061327
Cleveland,53.91654127790061,47.83939627834409,11.27%,43.33%,41.69%,12219,2961716
Bakersfield,39.47452456370716,43.395395173674814,-9.93%,46.71%,46.60%,6892,1247005
Aurora,45.9123773884567,32.6667948261476,28.85%,70.43%,71.43%,892,95454
Anaheim,63.88813156471012,55.932306826851054,12.45%,44.17%,42.22%,10195,1370812
Honolulu,139.14534391310082,121.62378731018782,12.59%,61.95%,58.14%,14614,1645799
Santa Ana,46.392315588207836,33.37621828948974,28.06%,53.83%,53.29%,3681,609664
Riverside,45.41046921174041,43.74375966469832,3.67%,47.62%,51.01%,7240,1190694
Corpus Christi,48.72173189898761,45.411433633420614,6.79%,41.02%,42.06%,6319,1027962
Lexington,42.68682850427721,31.487180990806337,26.24%,49.76%,47.35%,1456,223671
Stockton,41.36840513826931,41.22756774800187,0.34%,43.36%,45.92%,4303,836013
Henderson,73.62963964318065,65.08450519734811,11.61%,49.59%,49.03%,6733,1584271
St Paul,56.35888722373555,38.97904829158509,30.84%,68.77%,64.54%,5247,1097624
St Louis,54.90077339279513,42.97027468857828,21.73%,61.01%,59.84%,8984,1924133
Cincinnati,55.648009209901616,38.79923735778156,30.28%,53.26%,55.05%,8807,1700848
Pittsburgh,53.794899265887054,43.21769315158664,19.66%,63.87%,61.21%,11307,2552710
Greensboro,36.84078951948583,38.44702633878207,-4.36%,46.00%,44.87%,8640,2314028
Anchorage,109.79391470548177,85.89925631632954,21.76%,72.12%,70.04%,4346,915174
Plano,59.82287829926772,45.7847818461232,23.47%,61.85%,62.10%,5198,1122540
Lincoln,53.47027037137643,44.56314878811015,16.66%,50.74%,52.68%,6907,931755
Orlando,92.88393365292757,77.21756935837536,16.87%,46.29%,45.72%,17635,2961783
Irvine,78.52351766240972,65.29156449692371,16.85%,62.73%,61.13%,5654,1039973
Newark,52.52904193608518,41.10464315638816,21.75%,47.42%,44.09%,7880,1534856
Toledo,39.67831817659613,37.26014006273751,6.09%,51.04%,53.57%,4629,943095
Durham,49.57268121724967,41.559660996220344,16.16%,53.77%,51.96%,7039,1648320
Chula Vista,55.44938577320427,51.26378623753311,7.55%,65.10%,64.42%,3644,613807
Fort Wayne,43.15457956222278,35.253438908692964,18.31%,47.87%,43.25%,4186,668864
Jersey City,57.501208156512156,46.93027410209,18.38%,57.35%,54.17%,5914,1189867
St Petersburg,65.64716767305195,52.46237452239816,20.08%,56.43%,53.91%,5193,1214673
Laredo,38.457499133377716,39.98782323808156,-3.98%,40.17%,40.63%,2754,419281
Madison,42.600626365390475,36.0839912492112,15.30%,41.23%,38.94%,1242,128119
Chandler,59.745942241935204,50.065205255947404,16.20%,51.89%,53.57%,4262,705818
Buffalo,43.79980773665507,37.29286045473526,14.86%,50.26%,51.83%,6578,1515370
Lubbock,52.620569051716245,51.30300334072155,2.50%,41.13%,39.78%,7128,1033493
Scottsdale,85.74761012253163,67.66319882523291,21.09%,56.56%,57.57%,5788,922982
Reno,57.11637955829243,47.20950758674352,17.35%,61.49%,64.08%,5989,1003930
Glendale,55.61319013090833,40.96578872659886,26.34%,62.19%,57.33%,299,68917
Gilbert,64.37506802256907,48.83587337757331,24.14%,55.56%,52.64%,4652,728892
Winston-Salem,38.478705120356175,40.980357052543766,-6.50%,45.76%,45.13%,4461,848959
North Las Vegas,48.180113334256085,46.19066282150611,4.13%,48.19%,48.42%,3828,786005
Norfolk,45.787720329238255,42.6796408149543,6.79%,48.25%,46.98%,6386,1666257
Chesapeake,41.58235144615258,43.22107493349593,-3.94%,46.93%,50.51%,2796,673106
Garland,37.28822218568057,39.716991158733244,-6.51%,40.95%,40.63%,4010,832288
Irving,56.254744097454896,51.06074157250277,9.23%,53.75%,53.12%,5055,925556
Hialeah,34.24091741250412,36.73692697073572,-7.29%,52.07%,48.75%,2491,373380
Fremont,77.92465186239072,51.60370748333603,33.78%,69.98%,70.81%,3695,644201
Boise,68.21401050706267,51.2491806396725,24.87%,59.08%,59.84%,3867,730530
Richmond,52.2508247621572,46.78752440427021,10.46%,49.96%,48.95%,10813,2382089
Baton Rouge,42.214065314296185,39.29782560546622,6.91%,33.32%,33.53%,9538,3074711
Spokane,60.469355215137305,48.39795553214366,19.96%,52.92%,48.44%,3051,556513
