location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Virginia Beach,51.96135706649995,43.08062934381916,17.09%,63.49%,62.74%,6812,1369725
Oakland,87.49801621966994,49.55248978176908,43.37%,74.83%,75.07%,9961,2304442
Minneapolis,69.40698370899128,42.10894925136141,39.33%,68.59%,69.09%,11663,2190346
Tulsa,48.999566498709534,37.07887912784512,24.33%,62.84%,61.00%,5296,1045978
Arlington,57.21922714179952,38.75593801432985,32.27%,66.11%,66.19%,14337,2770405
Tampa,71.17571941951006,47.64935591903286,33.05%,62.85%,61.31%,10709,1911173
New Orleans,56.18008203817638,44.43288299565399,20.91%,49.60%,49.46%,17611,4747547
Wichita,40.04567417270946,31.188237913377986,22.12%,50.65%,51.81%,5600,836276
Cleveland,54.19496319989199,43.42271159158674,19.88%,49.26%,46.63%,9907,2327722
Bakersfield,38.861183269594754,37.10244908521631,4.53%,52.92%,51.83%,5678,1005231
Aurora,44.05902372827179,24.292046402589914,44.86%,68.99%,70.75%,733,72898
Anaheim,67.07089172622501,45.460713197338215,32.22%,55.09%,55.15%,8244,1051915
Honolulu,137.32310488662134,103.95688119954984,24.30%,68.92%,63.93%,11933,1299501
Santa Ana,47.36396483115427,30.898442184349918,34.76%,57.95%,57.46%,2987,479796
Riverside,44.96497445982013,40.124372707172235,10.77%,53.24%,55.07%,6018,941568
Corpus Christi,48.54529327426358,39.93831525063025,17.73%,48.40%,48.37%,5301,826554
Lexington,42.734015357376975,29.25717602748964,31.54%,47.23%,46.32%,1235,181137
Stockton,41.47138262975501,37.05345219054759,10.65%,49.06%,50.85%,3530,696714
Henderson,72.71810644236506,57.077594551746856,21.51%,57.51%,58.38%,5428,1223009
St Paul,55.914684685635045,31.67478446625343,43.35%,72.91%,72.42%,4328,794157
St Louis,55.22486199614415,37.409631868179545,32.26%,68.88%,68.42%,7359,1469040
Cincinnati,55.562789650459095,32.73025965055849,41.09%,57.58%,58.42%,7117,1241701
Pittsburgh,55.15828986211242,38.10740902119555,30.91%,69.29%,66.75%,9199,1908760
Greensboro,37.13622436590836,33.96585021341805,8.54%,49.73%,49.88%,7335,1960306
Anchorage,114.56052546791386,72.99513309745193,36.28%,80.66%,79.44%,3582,722105
Plano,61.38912663125821,41.18140328656185,32.92%,67.83%,67.34%,4381,849884
Lincoln,51.778810174263,36.69230407955943,29.14%,57.86%,59.69%,5727,711119
Orlando,93.45435296289047,70.58065627114111,24.48%,52.11%,51.60%,14097,2316843
Irvine,80.25257976905424,54.48236074300773,32.11%,74.53%,74.53%,4588,847737
Newark,53.854806834835784,35.20747740351013,34.63%,54.48%,53.62%,6347,1207534
Toledo,39.74119575351043,33.49677420962596,15.71%,60.01%,60.80%,3866,763955
Durham,51.15530877828216,36.2639985002147,29.11%,58.46%,59.10%,5830,1415786
Chula Vista,57.12812637551681,43.219476684161414,24.35%,71.54%,72.79%,3012,481538
Fort Wayne,43.058460308910696,33.68689305414646,21.76%,50.60%,47.44%,3462,545800
Jersey City,59.517457320690475,39.67154025897728,33.34%,65.87%,66.45%,4813,942377
St Petersburg,66.78252494922802,44.93569000323211,32.71%,62.08%,60.00%,4232,971522
Laredo,37.415817707667706,34.61693970342243,7.48%,36.16%,36.11%,2250,344903
Madison,44.597148440543734,30.387904677650173,31.86%,54.69%,52.06%,958,93788
Chandler,61.54980089516136,46.98393252770137,23.67%,59.58%,61.21%,3559,565082
Buffalo,41.85333440073757,33.0057705216885,21.14%,58.89%,59.00%,5362,1165625
Lubbock,51.83539597343447,44.84897705600258,13.48%,45.55%,46.18%,6084,828184
Scottsdale,87.19472791202755,60.13145058543232,31.04%,66.28%,67.24%,4758,727069
Reno,57.798289071425884,41.1580489050551,28.79%,66.23%,67.84%,4929,828611
Glendale,45.3804366790322,27.70427737014467,38.95%,66.09%,57.33%,243,44383
Gilbert,64.9193588356878,42.35858904659528,34.75%,62.57%,58.95%,3884,560831
Winston-Salem,39.3673961357933,36.722424907838224,6.72%,51.18%,52.45%,3774,696016
North Las Vegas,47.67291636492816,43.87674703500147,7.96%,52.07%,50.82%,3107,607562
Norfolk,44.78749367340724,38.7140837583513,13.56%,51.82%,48.85%,5339,1390919
Chesapeake,41.3451790356246,34.798345378359414,15.83%,51.42%,50.68%,2338,536710
Garland,36.929271500239714,33.430547996999216,9.47%,48.96%,46.90%,3342,652648
Irving,56.462049430724974,44.82328361984177,20.61%,59.75%,57.99%,4147,762186
Hialeah,34.521889370910856,34.89072643269161,-1.07%,53.82%,51.73%,1955,292555
Fremont,78.13125972694091,45.493407061517665,41.77%,72.14%,73.53%,3037,544882
Boise,65.637195665619,41.852705766870685,36.24%,66.23%,67.57%,3194,594769
Richmond,52.70652484540828,43.09985881497467,18.23%,55.60%,54.58%,8978,1912853
Baton Rouge,41.810282273898956,36.29133859588863,13.20%,37.49%,37.47%,7815,2586413
Spokane,60.49048683607624,44.524568021318125,26.39%,56.93%,55.63%,2437,401499
