location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Aurora,42.4815459658173,17.271897171770956,59.34%,76.52%,80.50%,739,67160
Anaheim,65.24732347573418,36.543335355833214,43.99%,68.32%,68.25%,8717,1006604
Honolulu,139.8563361288589,73.76133427204759,47.26%,82.93%,80.93%,12055,1176263
Santa Ana,46.34581747011145,22.189249782291647,52.12%,66.67%,68.94%,3064,450900
Riverside,45.358721792137835,30.789077573811745,32.12%,67.04%,69.25%,6213,880830
Corpus Christi,48.96539143240941,37.484548095184344,23.45%,56.23%,58.14%,5375,779557
Lexington,41.90622628931012,23.498255624030747,43.93%,65.47%,64.29%,1263,165922
Stockton,41.54445164948995,29.822887022942993,28.21%,59.31%,65.19%,3656,641776
Henderson,73.17744359948033,41.528850176909835,43.25%,70.00%,72.07%,5500,1132849
St Paul,55.596156017712545,23.94476320744891,56.93%,86.13%,84.74%,4507,746289
St Louis,55.04916904521897,27.97023859669231,49.19%,82.21%,82.03%,7384,1281131
Cincinnati,55.14651823963056,24.897947427078257,54.85%,72.03%,73.21%,7194,1087911
Pittsburgh,53.839719349119726,28.737686298835317,46.62%,79.35%,78.76%,9332,1667792
Greensboro,36.38937821335576,26.26185379908371,27.83%,57.84%,59.24%,7369,1834671
Anchorage,109.54908339085766,48.757900823374804,55.49%,90.62%,92.43%,3650,671651
Plano,60.1878899160592,31.235059288486582,48.10%,77.36%,77.88%,4453,802216
Lincoln,54.210956150137974,31.13896143974199,42.56%,65.10%,67.34%,5947,644705
Orlando,92.46688831839978,60.991396488674056,34.04%,63.35%,63.60%,14070,2030627
Irvine,78.93411326532554,38.96769841109318,50.63%,82.02%,83.14%,4651,694008
Newark,54.15487497313155,28.002715190399893,48.29%,67.90%,67.83%,6393,1144077
Toledo,39.60178369523408,26.750186849392925,32.45%,67.82%,69.29%,3929,694134
Durham,49.42034089067661,25.707957636613042,47.98%,69.84%,69.90%,5974,1332816
Chula Vista,56.40009144441903,33.98956607327349,39.73%,75.91%,75.48%,3061,452581
Fort Wayne,42.69341906781729,28.620306321362563,32.96%,62.77%,61.99%,3535,477574
Jersey City,59.73499628885991,28.47265877484006,52.34%,81.40%,81.43%,4827,827053
St Petersburg,64.9033197804451,33.62588387931391,48.19%,74.19%,74.86%,4170,858061
Laredo,38.02435869402071,28.34090343430353,25.47%,59.48%,57.64%,2324,319178
Madison,44.331641783566546,22.235475352621346,49.84%,70.35%,73.22%,969,100502
Chandler,58.718972941915645,34.98875465442739,40.41%,73.48%,72.84%,3610,522874
Buffalo,43.61281265717781,28.132745577120897,35.49%,67.87%,67.57%,5386,1048211
Lubbock,52.538822081049126,39.70070347090981,24.44%,51.30%,59.73%,6244,776500
Scottsdale,87.85572987065905,47.65854661004425,45.75%,77.22%,79.34%,4909,653576
Reno,57.87520344424907,31.692989768041762,45.24%,77.84%,78.93%,5041,747779
Glendale,54.09797519511489,15.53475340576134,71.28%,88.69%,87.23%,257,40670
Gilbert,63.65118016273231,32.465138476976236,49.00%,74.83%,74.26%,4029,503984
Winston-Salem,37.88978043753948,26.271878687389204,30.66%,60.77%,59.46%,3795,669600
North Las Vegas,46.75583071439339,33.03610460407608,29.34%,63.18%,65.56%,3078,535825
Norfolk,45.068901453543795,32.59191225205094,27.68%,61.23%,61.77%,5463,1334206
Chesapeake,41.80375379779697,27.71277509975768,33.71%,62.13%,61.90%,2360,492638
Garland,36.193298127783244,28.777698825423396,20.49%,59.26%,55.68%,3454,596856
Irving,56.28230884472718,33.70795032280676,40.11%,66.83%,67.88%,4203,715350
Hialeah,33.07036883782063,25.750701826567735,22.13%,65.80%,65.10%,1953,270654
Fremont,78.03589646282161,36.518836212419465,53.20%,83.13%,83.01%,3044,481448
Boise,66.85191246638898,30.79947170770551,53.93%,77.52%,78.00%,3294,510203
Richmond,53.18468048925657,33.90810618317351,36.24%,67.98%,67.89%,9145,1720545
Baton Rouge,42.612797646579416,30.21505458024515,29.09%,49.85%,52.82%,7749,2390314
Spokane,59.43391498349642,36.93076983982732,37.86%,68.14%,70.10%,2424,371050
