location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Kansas City,60.82803800744864,34.56878958572087,43.17%,68.64%,67.73%,10517,1825847
Colorado Springs,64.56847736623891,38.169164886883514,40.89%,74.59%,74.55%,5402,872402
Miami,114.24973026849575,80.09808460093713,29.89%,64.99%,63.50%,24410,2470391
Raleigh,52.36015538790457,29.292140907781853,44.06%,67.66%,68.43%,11604,1907073
Omaha,49.62178633880659,29.944016033508188,39.66%,72.19%,73.07%,9215,1308720
Long Beach,55.90632867164878,33.950888374775325,39.27%,67.15%,66.70%,11018,2130518
Virginia Beach,49.81284630111971,35.83421771244248,28.06%,72.44%,71.24%,7197,1343400
Oakland,86.70903084136177,36.4824388066289,57.93%,83.01%,83.01%,10576,2238899
Minneapolis,69.5420013121606,33.99561423261316,51.11%,79.90%,79.69%,12220,2170128
Tulsa,50.07537199204638,30.869995167093833,38.35%,68.06%,65.52%,5457,964874
Arlington,56.17582271652912,30.984555116752865,44.84%,74.03%,73.94%,15064,2656676
Tampa,70.99303160478848,40.017469559554506,43.63%,69.34%,68.79%,11130,1814285
New Orleans,55.67288286131949,35.622821482188876,36.01%,62.40%,62.18%,18522,4642847
Wichita,39.39734684759824,24.064226395764244,38.92%,65.52%,61.56%,5877,820085
Cleveland,53.54518302096854,38.17445254443684,28.71%,57.02%,56.15%,10281,2243482
Bakersfield,39.028063347179376,28.48162420531071,27.02%,58.47%,58.35%,6007,1010351
Aurora,42.21781597083933,21.06266222632843,50.11%,72.68%,73.77%,770,71386
Anaheim,64.72741386380753,38.11323806679055,41.12%,63.64%,63.11%,8829,1057129
Honolulu,141.1747674656312,84.30293108234744,40.28%,80.75%,75.59%,12452,1258221
Santa Ana,46.35236394998048,24.949908618031696,46.17%,64.39%,63.56%,3153,479031
Riverside,45.094890831243944,33.13400555328085,26.52%,63.74%,65.35%,6388,926081
Corpus Christi,48.82338445811543,37.27157932110854,23.66%,53.38%,54.11%,5535,838133
Lexington,41.91282800716481,25.713689927373483,38.65%,58.01%,56.29%,1304,174003
Stockton,41.64985086774986,31.532784028741705,24.29%,54.53%,55.53%,3780,679790
Henderson,72.21961681428382,44.6228283002779,38.21%,67.87%,68.65%,5704,1208595
St Paul,55.434042977574485,25.606949539204322,53.81%,84.51%,82.40%,4600,814199
St Louis,55.38907437220705,29.936912752624583,45.95%,79.82%,78.78%,7664,1393974
Cincinnati,55.12699370247066,26.198221753478105,52.48%,67.09%,66.99%,7447,1180132
Pittsburgh,53.56378640670131,29.606386736505083,44.73%,79.03%,77.43%,9627,1782491
Greensboro,36.74760293961722,27.050336841144976,26.39%,56.73%,57.64%,7621,1945346
Anchorage,110.15267581192808,54.25042694800529,50.75%,88.44%,84.41%,3779,717052
Plano,60.71035321066092,32.43772797006249,46.57%,76.59%,75.13%,4607,859296
Lincoln,54.230849751590036,31.693954985471887,41.56%,64.78%,64.48%,6110,688956
Orlando,92.15395486006199,62.71623460628174,31.94%,60.97%,60.18%,14575,2199505
Irvine,79.14083576396841,42.37692571645779,46.45%,79.82%,78.63%,4811,723570
Newark,54.09264444811495,30.41358564158344,43.78%,65.11%,63.60%,6631,1205272
Toledo,39.50500096460107,27.940008935988637,29.27%,66.03%,65.88%,4068,736750
Durham,50.73808746261382,30.551544617540724,39.79%,66.25%,66.81%,6164,1431487
Chula Vista,56.123875057704076,34.53191707793917,38.47%,76.67%,76.56%,3168,476117
Fort Wayne,43.03270702636393,30.5634695001184,28.98%,60.07%,53.83%,3653,517522
Jersey City,59.05391631585023,30.03675361563901,49.14%,79.13%,77.75%,4988,889911
St Petersburg,65.28963162375435,35.850471389119335,45.09%,72.98%,70.48%,4362,923799
Laredo,37.97389183325162,29.253863403610296,22.96%,55.40%,54.16%,2393,338019
Madison,44.90874744300264,22.499680580826887,49.90%,70.48%,63.65%,993,106642
Chandler,59.51702324927627,35.26748337869179,40.74%,72.12%,72.80%,3747,557660
Buffalo,43.5689143932297,28.62943941691959,34.29%,67.02%,68.22%,5557,1117936
Lubbock,53.0224416829242,39.547535215990415,25.41%,49.84%,51.71%,6465,833979
Scottsdale,87.79653321006052,50.000167127878335,43.05%,74.99%,74.05%,5070,697414
Reno,57.52035726550751,31.667531026078386,44.95%,75.22%,74.80%,5184,798643
Glendale,54.48705348431767,20.462333441437185,62.45%,83.11%,82.73%,268,42963
Gilbert,63.55187927618484,32.993157954344554,48.08%,71.73%,69.82%,4145,539288
Winston-Salem,38.39936687031606,28.06608126198125,26.91%,59.93%,59.04%,3934,714522
North Las Vegas,46.622276348389825,35.07180584895303,24.77%,59.77%,60.95%,3194,570020
Norfolk,44.77724866498961,33.26626153410148,25.71%,61.53%,59.68%,5629,1416473
Chesapeake,41.895459831069594,28.08106726662282,32.97%,60.16%,59.91%,2431,520578
Garland,36.14706303592976,28.34860559689091,21.57%,56.75%,55.18%,3547,641860
Irving,56.20367064756938,36.04301868372196,35.87%,65.27%,62.96%,4354,757255
Hialeah,34.48833529928478,29.636881946110368,14.07%,58.13%,56.95%,2026,293925
Fremont,77.80619339600115,43.314804592351436,44.33%,82.24%,83.03%,3202,526505
Boise,67.07997899876237,32.98537433091302,50.83%,74.76%,73.79%,3388,546000
Richmond,53.092912872146954,36.42367245546,31.40%,66.67%,65.14%,9452,1834278
Baton Rouge,42.56773356202394,30.701977742368374,27.88%,46.43%,45.71%,8071,2563280
Spokane,59.336598054352166,36.52692591967445,38.44%,66.86%,66.07%,2544,398954
